method,seed,epoch_eff,split,acc,top5,loss
sgd,42,0.0,T1_all,0.2075,0.51775,3.0161882781982423
sgd,42,0.0,T1_all,0.64875,0.89425,1.618565122127533
sgd,42,0.0,T2_nonshortcut_normal,0.352,0.7106666666666667,2.3959294627507526
sgd,42,0.0,T2_nonshortcut_normal,0.736,0.9193333333333333,1.1575898189544678
sgd,42,0.0,T2_shortcut_masked,0.192,0.56,3.0235010242462157
sgd,42,0.0,T2_shortcut_masked,0.62,0.864,1.7926677074432373
sgd,42,0.0,T2_shortcut_normal,0.132,0.41,3.4439170684814453
sgd,42,0.0,T2_shortcut_normal,0.516,0.766,2.4434965515136717
sgd,42,1.0,T1_all,0.25175,0.59975,2.8075839500427247
sgd,42,1.0,T1_all,0.6485,0.8945,1.6013559956550598
sgd,42,1.0,T2_nonshortcut_normal,0.38866666666666666,0.7653333333333333,2.188727190653483
sgd,42,1.0,T2_nonshortcut_normal,0.7553333333333333,0.954,0.9363949799537659
sgd,42,1.0,T2_shortcut_masked,0.22,0.574,2.973535312652588
sgd,42,1.0,T2_shortcut_masked,0.48,0.838,2.5482475185394287
sgd,42,1.0,T2_shortcut_normal,0.168,0.506,3.2426629161834715
sgd,42,1.0,T2_shortcut_normal,0.442,0.788,2.9709898643493653
sgd,42,2.0,T1_all,0.337,0.70025,2.4118884286880493
sgd,42,2.0,T1_all,0.653,0.89925,1.574735970020294
sgd,42,2.0,T2_nonshortcut_normal,0.48733333333333334,0.7786666666666666,1.904656715075175
sgd,42,2.0,T2_nonshortcut_normal,0.7613333333333333,0.9433333333333334,1.0226319983005523
sgd,42,2.0,T2_shortcut_masked,0.254,0.61,2.770196231842041
sgd,42,2.0,T2_shortcut_masked,0.654,0.908,1.3790051488876343
sgd,42,2.0,T2_shortcut_normal,0.204,0.532,3.1298270931243897
sgd,42,2.0,T2_shortcut_normal,0.594,0.872,1.7667106151580811
sgd,42,3.0,T1_all,0.3805,0.7385,2.2246182117462157
sgd,42,3.0,T1_all,0.64775,0.89175,1.6788138284683227
