method,seed,subset,epoch,top1,top5,top1_reference,top5_reference,top1_delta,top5_delta,loss,adaptation_delay,performance_deficit,shortcut_feature_reliance,eri_score
sgd,42,T1_all,49,0.68875,0.9095,0.35,0.65,0.33875,0.25949999999999995,1.563984275817871,,0.0,0.4085487077534791,
sgd,42,T2_nonshortcut_normal,49,0.792,0.9513333333333334,0.35,0.65,0.44200000000000006,0.30133333333333334,0.9920269582271576,,0.0,0.4085487077534791,
sgd,42,T2_shortcut_masked,49,0.712,0.934,0.35,0.65,0.362,0.28400000000000003,1.2633969411849975,,0.0,0.4085487077534791,
sgd,42,T2_shortcut_normal,49,0.616,0.852,0.35,0.65,0.266,0.20199999999999996,1.9717227611541748,,0.0,0.4085487077534791,
