method,seed,subset,epoch,top1,top5,top1_reference,top5_reference,top1_delta,top5_delta,loss,adaptation_delay,performance_deficit,shortcut_feature_reliance,eri_score
derpp,42,T1_all,49,0.68125,0.90475,0.35,0.65,0.33125000000000004,0.25475000000000003,1.2600960230827332,,0.0,0.42288801571709234,
derpp,42,T2_nonshortcut_normal,49,0.7913333333333333,0.9493333333333334,0.35,0.65,0.44133333333333336,0.29933333333333334,0.8280044136842092,,0.0,0.42288801571709234,
derpp,42,T2_shortcut_masked,49,0.698,0.902,0.35,0.65,0.348,0.252,1.1403484325408935,,0.0,0.42288801571709234,
derpp,42,T2_shortcut_normal,49,0.596,0.826,0.35,0.65,0.246,0.17599999999999993,1.5851608333587646,,0.0,0.42288801571709234,
