method,seed,epoch_eff,split,acc,top5,loss
derpp,42,0.0,T1_all,0.25575,0.58425,2.81567413520813
derpp,42,0.0,T1_all,0.679,0.9015,1.2839045791625976
derpp,42,0.0,T2_nonshortcut_normal,0.3913333333333333,0.7313333333333333,2.230034045537313
derpp,42,0.0,T2_nonshortcut_normal,0.7786666666666666,0.9473333333333334,0.8304371540546417
derpp,42,0.0,T2_shortcut_masked,0.212,0.572,2.8506311073303223
derpp,42,0.0,T2_shortcut_masked,0.688,0.9,1.2421488828659057
derpp,42,0.0,T2_shortcut_normal,0.128,0.444,3.3286929340362548
derpp,42,0.0,T2_shortcut_normal,0.582,0.828,1.7032559757232666
derpp,42,1.0,T1_all,0.32325,0.668,2.5356894578933717
derpp,42,1.0,T1_all,0.6645,0.89925,1.338351550579071
derpp,42,1.0,T2_nonshortcut_normal,0.4886666666666667,0.796,1.8885378885269164
derpp,42,1.0,T2_nonshortcut_normal,0.7593333333333333,0.9393333333333334,0.9165009417533875
derpp,42,1.0,T2_shortcut_masked,0.296,0.652,2.6033720512390137
derpp,42,1.0,T2_shortcut_masked,0.638,0.882,1.5264715757369995
derpp,42,1.0,T2_shortcut_normal,0.196,0.5,3.2311559200286863
derpp,42,1.0,T2_shortcut_normal,0.538,0.798,2.005773422241211
derpp,42,2.0,T1_all,0.3875,0.74375,2.238165121078491
derpp,42,2.0,T1_all,0.6525,0.8935,1.4698148083686828
derpp,42,2.0,T2_nonshortcut_normal,0.5406666666666666,0.824,1.696571665128072
derpp,42,2.0,T2_nonshortcut_normal,0.766,0.9393333333333334,0.9068320858478546
derpp,42,2.0,T2_shortcut_masked,0.35,0.736,2.289056402206421
derpp,42,2.0,T2_shortcut_masked,0.642,0.88,1.380247233390808
derpp,42,2.0,T2_shortcut_normal,0.292,0.614,2.7586991844177247
derpp,42,2.0,T2_shortcut_normal,0.566,0.814,1.7933355941772462
derpp,42,3.0,T1_all,0.442,0.77325,2.070726174354553
derpp,42,3.0,T1_all,0.667,0.9035,1.3291899874210358
derpp,42,3.0,T2_nonshortcut_normal,0.5633333333333334,0.858,1.5699430526097615
derpp,42,3.0,T2_nonshortcut_normal,0.7806666666666666,0.9453333333333334,0.8803588149547577
derpp,42,3.0,T2_shortcut_masked,0.304,0.716,2.4904077129364013
derpp,42,3.0,T2_shortcut_masked,0.694,0.906,1.2456598644256591
derpp,42,3.0,T2_shortcut_normal,0.214,0.558,3.028892818450928
derpp,42,3.0,T2_shortcut_normal,0.578,0.838,1.6467010583877564
derpp,42,4.0,T1_all,0.45275,0.796,2.000416256904602
derpp,42,4.0,T1_all,0.66,0.896,1.3579448575973512
derpp,42,4.0,T2_nonshortcut_normal,0.6206666666666667,0.8726666666666667,1.400749036471049
derpp,42,4.0,T2_nonshortcut_normal,0.7726666666666666,0.9526666666666667,0.8708414857387543
derpp,42,4.0,T2_shortcut_masked,0.412,0.79,2.055545485496521
derpp,42,4.0,T2_shortcut_masked,0.678,0.91,1.201516224861145
derpp,42,4.0,T2_shortcut_normal,0.332,0.658,2.6416886043548584
derpp,42,4.0,T2_shortcut_normal,0.608,0.85,1.5493284816741943
derpp,42,5.0,T1_all,0.492,0.82,1.8346758794784546
derpp,42,5.0,T1_all,0.65725,0.896,1.358940040588379
derpp,42,5.0,T2_nonshortcut_normal,0.622,0.8833333333333333,1.338131646156311
derpp,42,5.0,T2_nonshortcut_normal,0.7426666666666667,0.9226666666666666,1.0154699188073477
derpp,42,5.0,T2_shortcut_masked,0.402,0.752,2.2176349124908445
derpp,42,5.0,T2_shortcut_masked,0.632,0.864,1.5669571743011474
derpp,42,5.0,T2_shortcut_normal,0.332,0.642,2.6671395416259767
derpp,42,5.0,T2_shortcut_normal,0.564,0.784,1.9929713582992554
derpp,42,6.0,T1_all,0.5305,0.83825,1.749255383491516
derpp,42,6.0,T1_all,0.67575,0.9025,1.2916404361724854
derpp,42,6.0,T2_nonshortcut_normal,0.6606666666666666,0.8886666666666667,1.2512247125307718
derpp,42,6.0,T2_nonshortcut_normal,0.772,0.948,0.865714972615242
derpp,42,6.0,T2_shortcut_masked,0.476,0.814,1.862592710494995
derpp,42,6.0,T2_shortcut_masked,0.672,0.9,1.2997723064422608
derpp,42,6.0,T2_shortcut_normal,0.404,0.714,2.28423762512207
derpp,42,6.0,T2_shortcut_normal,0.56,0.826,1.783117003440857
derpp,42,7.0,T1_all,0.56125,0.8605,1.5756960029602052
derpp,42,7.0,T1_all,0.68125,0.90325,1.275689651966095
derpp,42,7.0,T2_nonshortcut_normal,0.6806666666666666,0.9006666666666666,1.161611717383067
derpp,42,7.0,T2_nonshortcut_normal,0.768,0.938,0.9289222866694132
derpp,42,7.0,T2_shortcut_masked,0.398,0.73,2.3512989101409913
derpp,42,7.0,T2_shortcut_masked,0.668,0.896,1.2723500585556031
derpp,42,7.0,T2_shortcut_normal,0.344,0.638,2.685448579788208
derpp,42,7.0,T2_shortcut_normal,0.58,0.83,1.6726149969100952
derpp,42,8.0,T1_all,0.5605,0.8545,1.6266296820640564
derpp,42,8.0,T1_all,0.673,0.90425,1.279334698677063
derpp,42,8.0,T2_nonshortcut_normal,0.674,0.9046666666666666,1.1401686294873556
derpp,42,8.0,T2_nonshortcut_normal,0.7706666666666667,0.94,0.8807640816768011
derpp,42,8.0,T2_shortcut_masked,0.482,0.834,1.7985158758163453
derpp,42,8.0,T2_shortcut_masked,0.678,0.9,1.2112046461105346
derpp,42,8.0,T2_shortcut_normal,0.402,0.738,2.274477634429932
derpp,42,8.0,T2_shortcut_normal,0.596,0.826,1.6204507703781128
derpp,42,9.0,T1_all,0.54875,0.84475,1.6843229393959045
derpp,42,9.0,T1_all,0.6735,0.8995,1.3061611104011535
derpp,42,9.0,T2_nonshortcut_normal,0.678,0.918,1.115384240627289
derpp,42,9.0,T2_nonshortcut_normal,0.7646666666666667,0.9466666666666667,0.9304417668581009
derpp,42,9.0,T2_shortcut_masked,0.444,0.8,2.021702935218811
derpp,42,9.0,T2_shortcut_masked,0.682,0.888,1.279171495437622
derpp,42,9.0,T2_shortcut_normal,0.392,0.718,2.3549244804382323
derpp,42,9.0,T2_shortcut_normal,0.584,0.822,1.6917805557250976
derpp,42,10.0,T1_all,0.585,0.87225,1.528201379776001
derpp,42,10.0,T1_all,0.67775,0.9055,1.2746018149852754
derpp,42,10.0,T2_nonshortcut_normal,0.702,0.9033333333333333,1.111750068505605
derpp,42,10.0,T2_nonshortcut_normal,0.7786666666666666,0.9406666666666667,0.8874205138285954
