method,seed,subset,epoch,top1,top5,top1_reference,top5_reference,top1_delta,top5_delta,loss,adaptation_delay,performance_deficit,shortcut_feature_reliance,eri_score
derpp,44,T1_all,49,0.675,0.90075,0.35,0.65,0.32500000000000007,0.25075000000000003,1.2899251453876495,,0.0,0.4366729678638941,
derpp,44,T2_nonshortcut_normal,49,0.7986666666666666,0.9526666666666667,0.35,0.65,0.44866666666666666,0.30266666666666664,0.8087954399585724,,0.0,0.4366729678638941,
derpp,44,T2_shortcut_masked,49,0.67,0.902,0.35,0.65,0.32000000000000006,0.252,1.2171003379821776,,0.0,0.4366729678638941,
derpp,44,T2_shortcut_normal,49,0.59,0.834,0.35,0.65,0.24,0.18399999999999994,1.6160860595703126,,0.0,0.4366729678638941,
