method,seed,subset,epoch,top1,top5,top1_reference,top5_reference,top1_delta,top5_delta,loss,adaptation_delay,performance_deficit,shortcut_feature_reliance,eri_score
sgd,43,T1_all,49,0.68375,0.90625,0.35,0.65,0.33375,0.25625,1.6226794800758362,,0.0,0.4279600570613409,
sgd,43,T2_nonshortcut_normal,49,0.7993333333333333,0.9486666666666667,0.35,0.65,0.44933333333333336,0.29866666666666664,0.9984381869633993,,0.0,0.4279600570613409,
sgd,43,T2_shortcut_masked,49,0.686,0.928,0.35,0.65,0.3360000000000001,0.278,1.4337489862442017,,0.0,0.4279600570613409,
sgd,43,T2_shortcut_normal,49,0.588,0.838,0.35,0.65,0.238,0.18799999999999994,2.0264117374420167,,0.0,0.4279600570613409,
