method,seed,subset,epoch,top1,top5,top1_reference,top5_reference,top1_delta,top5_delta,loss,adaptation_delay,performance_deficit,shortcut_feature_reliance,eri_score
dgr,44,T1_all,49,0.62275,0.86175,0.35,0.65,0.27275000000000005,0.21175,1.6972922258377074,,0.0,0.42529832935560863,
dgr,44,T2_nonshortcut_normal,49,0.7333333333333333,0.928,0.35,0.65,0.3833333333333333,0.278,1.0767079441547394,,0.0,0.42529832935560863,
dgr,44,T2_shortcut_masked,49,0.444,0.754,0.35,0.65,0.09400000000000003,0.10399999999999998,2.4625593452453614,,0.0,0.42529832935560863,
dgr,44,T2_shortcut_normal,49,0.366,0.622,0.35,0.65,0.016000000000000014,-0.028000000000000025,3.1865070667266844,,0.0,0.42529832935560863,
