method,seed,epoch_eff,split,acc,top5,loss
dgr,44,0.0,T1_all,0.188,0.50025,3.158924514770508
dgr,44,0.0,T1_all,0.6035,0.86275,1.7356184639930725
dgr,44,0.0,T2_nonshortcut_normal,0.318,0.696,2.4921311283111574
dgr,44,0.0,T2_nonshortcut_normal,0.682,0.8966666666666666,1.358922815402349
dgr,44,0.0,T2_shortcut_masked,0.228,0.564,2.9275053672790525
dgr,44,0.0,T2_shortcut_masked,0.462,0.74,2.6661714000701906
dgr,44,0.0,T2_shortcut_normal,0.208,0.474,3.2564524421691896
dgr,44,0.0,T2_shortcut_normal,0.342,0.616,3.4980172386169435
dgr,44,1.0,T1_all,0.25075,0.5885,2.8380829334259032
dgr,44,1.0,T1_all,0.5885,0.842,1.8742851238250733
dgr,44,1.0,T2_nonshortcut_normal,0.344,0.7506666666666667,2.374403064092
dgr,44,1.0,T2_nonshortcut_normal,0.6713333333333333,0.9093333333333333,1.322924393971761
dgr,44,1.0,T2_shortcut_masked,0.352,0.688,2.494921131134033
dgr,44,1.0,T2_shortcut_masked,0.494,0.772,2.3408848724365234
dgr,44,1.0,T2_shortcut_normal,0.294,0.66,2.6691979026794432
dgr,44,1.0,T2_shortcut_normal,0.384,0.664,3.109126375198364
dgr,44,2.0,T1_all,0.343,0.696,2.4186427612304686
dgr,44,2.0,T1_all,0.597,0.8575,1.7821789402961732
dgr,44,2.0,T2_nonshortcut_normal,0.438,0.7966666666666666,2.030070954322815
dgr,44,2.0,T2_nonshortcut_normal,0.722,0.9266666666666666,1.1201465396086374
dgr,44,2.0,T2_shortcut_masked,0.39,0.696,2.345712808609009
dgr,44,2.0,T2_shortcut_masked,0.484,0.786,2.318736234664917
dgr,44,2.0,T2_shortcut_normal,0.268,0.578,2.805185899734497
dgr,44,2.0,T2_shortcut_normal,0.378,0.682,3.0594523563385008
dgr,44,3.0,T1_all,0.35725,0.7235,2.3704385776519774
dgr,44,3.0,T1_all,0.59725,0.84325,1.7984881591796875
dgr,44,3.0,T2_nonshortcut_normal,0.48333333333333334,0.8286666666666667,1.8103178844451904
dgr,44,3.0,T2_nonshortcut_normal,0.704,0.9153333333333333,1.1692667507330576
dgr,44,3.0,T2_shortcut_masked,0.396,0.728,2.237259316444397
dgr,44,3.0,T2_shortcut_masked,0.534,0.808,1.9982064514160156
dgr,44,3.0,T2_shortcut_normal,0.31,0.562,2.8490649147033693
dgr,44,3.0,T2_shortcut_normal,0.424,0.708,2.663672845840454
dgr,44,4.0,T1_all,0.4035,0.73275,2.2247166557312013
dgr,44,4.0,T1_all,0.608,0.85875,1.7160969705581666
dgr,44,4.0,T2_nonshortcut_normal,0.508,0.8026666666666666,1.845578766822815
dgr,44,4.0,T2_nonshortcut_normal,0.7153333333333334,0.9253333333333333,1.1058454212347666
dgr,44,4.0,T2_shortcut_masked,0.372,0.728,2.323314723968506
dgr,44,4.0,T2_shortcut_masked,0.544,0.826,1.8994627017974854
dgr,44,4.0,T2_shortcut_normal,0.304,0.624,2.7666135711669924
dgr,44,4.0,T2_shortcut_normal,0.44,0.706,2.6055253410339354
dgr,44,5.0,T1_all,0.44925,0.79725,1.9404042472839356
dgr,44,5.0,T1_all,0.607,0.8575,1.7191853384971618
dgr,44,5.0,T2_nonshortcut_normal,0.5933333333333334,0.8726666666666667,1.4578283077875773
dgr,44,5.0,T2_nonshortcut_normal,0.7046666666666667,0.9033333333333333,1.2403601806958517
dgr,44,5.0,T2_shortcut_masked,0.392,0.72,2.2880094966888427
dgr,44,5.0,T2_shortcut_masked,0.476,0.742,2.427791395187378
dgr,44,5.0,T2_shortcut_normal,0.276,0.572,2.9911271839141844
dgr,44,5.0,T2_shortcut_normal,0.352,0.628,3.2213975238800048
dgr,44,6.0,T1_all,0.477,0.8195,1.8835442037582397
dgr,44,6.0,T1_all,0.61575,0.8625,1.6787841367721557
dgr,44,6.0,T2_nonshortcut_normal,0.5833333333333334,0.87,1.4745477800369262
