method,seed,epoch_eff,split,acc,top5,loss
sgd,44,0.0,T1_all,0.18875,0.4885,3.1396367530822755
sgd,44,0.0,T1_all,0.643,0.89275,1.5838861231803893
sgd,44,0.0,T2_nonshortcut_normal,0.306,0.648,2.5814897015889486
sgd,44,0.0,T2_nonshortcut_normal,0.77,0.946,1.00736159435908
sgd,44,0.0,T2_shortcut_masked,0.256,0.654,2.7475919628143313
sgd,44,0.0,T2_shortcut_masked,0.516,0.854,2.138136335372925
sgd,44,0.0,T2_shortcut_normal,0.206,0.536,3.097787136077881
sgd,44,0.0,T2_shortcut_normal,0.45,0.758,2.782538663864136
sgd,44,1.0,T1_all,0.25325,0.6175,2.7625238361358644
sgd,44,1.0,T1_all,0.64,0.89125,1.6574083099365233
sgd,44,1.0,T2_nonshortcut_normal,0.3253333333333333,0.702,2.4966625048319497
sgd,44,1.0,T2_nonshortcut_normal,0.758,0.948,1.0362330303986866
sgd,44,1.0,T2_shortcut_masked,0.302,0.626,2.726907085418701
sgd,44,1.0,T2_shortcut_masked,0.592,0.852,1.836073600769043
sgd,44,1.0,T2_shortcut_normal,0.216,0.536,3.088531328201294
sgd,44,1.0,T2_shortcut_normal,0.522,0.81,2.1638105964660643
sgd,44,2.0,T1_all,0.3445,0.71375,2.379126361846924
sgd,44,2.0,T1_all,0.633,0.88475,1.7070343198776246
sgd,44,2.0,T2_nonshortcut_normal,0.43933333333333335,0.7866666666666666,2.029577802658081
sgd,44,2.0,T2_nonshortcut_normal,0.758,0.9426666666666667,1.0404207649230957
sgd,44,2.0,T2_shortcut_masked,0.33,0.652,2.583599742889404
sgd,44,2.0,T2_shortcut_masked,0.688,0.92,1.2594433012008668
sgd,44,2.0,T2_shortcut_normal,0.202,0.486,3.194313304901123
sgd,44,2.0,T2_shortcut_normal,0.59,0.86,1.7651422328948974
sgd,44,3.0,T1_all,0.3375,0.69375,2.4716359853744505
sgd,44,3.0,T1_all,0.63875,0.89225,1.6353158082962036
sgd,44,3.0,T2_nonshortcut_normal,0.46,0.7926666666666666,1.925957360903422
sgd,44,3.0,T2_nonshortcut_normal,0.7533333333333333,0.9346666666666666,1.0882579538027446
sgd,44,3.0,T2_shortcut_masked,0.35,0.73,2.2191765003204345
sgd,44,3.0,T2_shortcut_masked,0.616,0.892,1.6212876176834106
sgd,44,3.0,T2_shortcut_normal,0.216,0.584,2.9097891368865967
sgd,44,3.0,T2_shortcut_normal,0.538,0.814,2.1102827377319335
sgd,44,4.0,T1_all,0.393,0.7525,2.2036845560073854
sgd,44,4.0,T1_all,0.63225,0.88275,1.7264477796554565
sgd,44,4.0,T2_nonshortcut_normal,0.48733333333333334,0.7626666666666667,1.97376025168101
sgd,44,4.0,T2_nonshortcut_normal,0.7126666666666667,0.9266666666666666,1.2344484110673268
sgd,44,4.0,T2_shortcut_masked,0.374,0.732,2.325561670303345
sgd,44,4.0,T2_shortcut_masked,0.554,0.838,2.075593900680542
sgd,44,4.0,T2_shortcut_normal,0.312,0.636,2.6542173805236815
sgd,44,4.0,T2_shortcut_normal,0.51,0.782,2.4774426765441895
sgd,44,5.0,T1_all,0.4555,0.8005,1.9020208787918091
sgd,44,5.0,T1_all,0.652,0.89,1.58177526140213
sgd,44,5.0,T2_nonshortcut_normal,0.5646666666666667,0.852,1.5605808369318643
sgd,44,5.0,T2_nonshortcut_normal,0.7366666666666667,0.928,1.142887061516444
sgd,44,5.0,T2_shortcut_masked,0.396,0.744,2.186506628036499
