method,seed,epoch_eff,split,acc,top5,loss
dgr,42,0.0,T1_all,0.211,0.53275,2.9748572559356687
dgr,42,0.0,T1_all,0.59775,0.8505,1.827812737941742
dgr,42,0.0,T2_nonshortcut_normal,0.3566666666666667,0.6853333333333333,2.4640250733693443
dgr,42,0.0,T2_nonshortcut_normal,0.6746666666666666,0.9026666666666666,1.3423439496358236
dgr,42,0.0,T2_shortcut_masked,0.154,0.502,3.2352445240020753
dgr,42,0.0,T2_shortcut_masked,0.454,0.738,2.605133975982666
dgr,42,0.0,T2_shortcut_normal,0.086,0.302,3.8129431896209716
dgr,42,0.0,T2_shortcut_normal,0.276,0.564,4.296533695220948
dgr,42,1.0,T1_all,0.269,0.62275,2.700906785964966
dgr,42,1.0,T1_all,0.59975,0.8555,1.7791509990692138
dgr,42,1.0,T2_nonshortcut_normal,0.408,0.7713333333333333,2.1663487091064453
dgr,42,1.0,T2_nonshortcut_normal,0.7066666666666667,0.9106666666666666,1.2052438453038534
dgr,42,1.0,T2_shortcut_masked,0.244,0.58,2.9380406818389893
dgr,42,1.0,T2_shortcut_masked,0.41,0.702,2.9559119567871095
dgr,42,1.0,T2_shortcut_normal,0.15,0.474,3.275022861480713
dgr,42,1.0,T2_shortcut_normal,0.258,0.526,4.422816612243652
dgr,42,2.0,T1_all,0.356,0.72725,2.291820545196533
dgr,42,2.0,T1_all,0.606,0.8465,1.7826463136672974
dgr,42,2.0,T2_nonshortcut_normal,0.478,0.7746666666666666,1.9536836112340292
dgr,42,2.0,T2_nonshortcut_normal,0.692,0.9193333333333333,1.1854267371495564
dgr,42,2.0,T2_shortcut_masked,0.24,0.612,2.813529691696167
dgr,42,2.0,T2_shortcut_masked,0.494,0.788,2.200300434112549
dgr,42,2.0,T2_shortcut_normal,0.2,0.524,3.1487235717773436
dgr,42,2.0,T2_shortcut_normal,0.366,0.632,3.257236967086792
dgr,42,3.0,T1_all,0.366,0.7185,2.3206703205108643
dgr,42,3.0,T1_all,0.61225,0.85525,1.7472655091285705
dgr,42,3.0,T2_nonshortcut_normal,0.5126666666666667,0.836,1.718387619972229
dgr,42,3.0,T2_nonshortcut_normal,0.6786666666666666,0.9113333333333333,1.2751957197189332
dgr,42,3.0,T2_shortcut_masked,0.266,0.664,2.647095615386963
dgr,42,3.0,T2_shortcut_masked,0.432,0.744,2.5863189430236817
