method,seed,subset,epoch,top1,top5,top1_reference,top5_reference,top1_delta,top5_delta,loss,adaptation_delay,performance_deficit,shortcut_feature_reliance,eri_score
dgr,42,T1_all,49,0.64175,0.87075,0.35,0.65,0.29175000000000006,0.22075,1.5925320048332214,,0.0,0.42406876790830944,
dgr,42,T2_nonshortcut_normal,49,0.722,0.9233333333333333,0.35,0.65,0.372,0.2733333333333333,1.1208872096538545,,0.0,0.42406876790830944,
dgr,42,T2_shortcut_masked,49,0.526,0.798,0.35,0.65,0.17600000000000005,0.14800000000000002,2.0296194438934325,,0.0,0.42406876790830944,
dgr,42,T2_shortcut_normal,49,0.404,0.65,0.35,0.65,0.05400000000000005,0.0,3.170223617553711,,0.0,0.42406876790830944,
