method,seed,epoch_eff,split,acc,top5,loss
scratch_t2,42,0.0,T1_all,0.11375,0.44225,3.4630844383239747
scratch_t2,42,0.0,T2_nonshortcut_normal,0.17866666666666667,0.46,3.3254764677683513
scratch_t2,42,0.0,T2_shortcut_masked,0.096,0.364,3.454219844818115
scratch_t2,42,0.0,T2_shortcut_normal,0.022,0.1,4.263172187805176
scratch_t2,42,1.0,T1_all,0.17375,0.50225,3.163154407501221
scratch_t2,42,1.0,T2_nonshortcut_normal,0.282,0.6953333333333334,2.6395338026682538
scratch_t2,42,1.0,T2_shortcut_masked,0.128,0.4,3.3329178886413575
scratch_t2,42,1.0,T2_shortcut_normal,0.07,0.236,3.770425886154175
scratch_t2,42,2.0,T1_all,0.1995,0.50725,3.1113794116973876
scratch_t2,42,2.0,T2_nonshortcut_normal,0.358,0.738,2.308275411605835
scratch_t2,42,2.0,T2_shortcut_masked,0.1,0.51,3.110193208694458
scratch_t2,42,2.0,T2_shortcut_normal,0.062,0.4,3.4675951881408693
scratch_t2,42,3.0,T1_all,0.26325,0.604,2.7835690097808836
scratch_t2,42,3.0,T2_nonshortcut_normal,0.37266666666666665,0.7226666666666667,2.2967683862050374
scratch_t2,42,3.0,T2_shortcut_masked,0.142,0.56,3.0083502674102784
scratch_t2,42,3.0,T2_shortcut_normal,0.136,0.48,3.2488562297821044
scratch_t2,42,4.0,T1_all,0.23675,0.56075,2.985487497329712
scratch_t2,42,4.0,T2_nonshortcut_normal,0.30133333333333334,0.67,2.707090456644694
scratch_t2,42,4.0,T2_shortcut_masked,0.296,0.662,2.5923972606658934
scratch_t2,42,4.0,T2_shortcut_normal,0.216,0.524,3.113122709274292
scratch_t2,42,5.0,T1_all,0.2625,0.63075,2.8742883415222167
scratch_t2,42,5.0,T2_nonshortcut_normal,0.306,0.6266666666666667,2.7524095986684163
scratch_t2,42,5.0,T2_shortcut_masked,0.216,0.568,3.0375974445343017
scratch_t2,42,5.0,T2_shortcut_normal,0.118,0.448,3.7083491897583007
scratch_t2,42,6.0,T1_all,0.28825,0.63275,2.79770627784729
scratch_t2,42,6.0,T2_nonshortcut_normal,0.43933333333333335,0.7553333333333333,2.0874494943618775
scratch_t2,42,6.0,T2_shortcut_masked,0.266,0.702,2.574732976913452
scratch_t2,42,6.0,T2_shortcut_normal,0.254,0.618,2.8935971031188963
scratch_t2,42,7.0,T1_all,0.3585,0.70825,2.385399518966675
scratch_t2,42,7.0,T2_nonshortcut_normal,0.434,0.7493333333333333,2.159261555035909
scratch_t2,42,7.0,T2_shortcut_masked,0.358,0.718,2.318794231414795
scratch_t2,42,7.0,T2_shortcut_normal,0.294,0.588,2.846603090286255
scratch_t2,42,8.0,T1_all,0.34875,0.7075,2.439824110031128
scratch_t2,42,8.0,T2_nonshortcut_normal,0.5273333333333333,0.8126666666666666,1.8011427367528279
scratch_t2,42,8.0,T2_shortcut_masked,0.326,0.714,2.3925477867126466
scratch_t2,42,8.0,T2_shortcut_normal,0.272,0.632,2.789061710357666
scratch_t2,42,9.0,T1_all,0.351,0.6955,2.5119249458312987
scratch_t2,42,9.0,T2_nonshortcut_normal,0.42733333333333334,0.7273333333333334,2.296770784378052
scratch_t2,42,9.0,T2_shortcut_masked,0.284,0.604,2.8831349601745604
scratch_t2,42,9.0,T2_shortcut_normal,0.23,0.466,3.483481060028076
scratch_t2,42,10.0,T1_all,0.34175,0.6925,2.5725931034088134
scratch_t2,42,10.0,T2_nonshortcut_normal,0.488,0.796,1.9821264311472575
scratch_t2,42,10.0,T2_shortcut_masked,0.194,0.566,3.224515796661377
scratch_t2,42,10.0,T2_shortcut_normal,0.108,0.382,4.096222984313965
scratch_t2,42,11.0,T1_all,0.39525,0.76325,2.204504761695862
scratch_t2,42,11.0,T2_nonshortcut_normal,0.5533333333333333,0.8433333333333334,1.609366223971049
