method,seed,epoch_eff,split,acc,top5,loss
scratch_t2,44,16.0,T2_shortcut_masked,0.284,0.6,3.195724962234497
scratch_t2,44,16.0,T2_shortcut_normal,0.228,0.516,3.5044584846496583
scratch_t2,44,17.0,T1_all,0.4415,0.7765,2.223149730682373
scratch_t2,44,17.0,T2_nonshortcut_normal,0.5973333333333334,0.8566666666666667,1.5584552663167317
scratch_t2,44,17.0,T2_shortcut_masked,0.454,0.792,2.1342209243774413
scratch_t2,44,17.0,T2_shortcut_normal,0.376,0.732,2.4470916862487795
scratch_t2,44,18.0,T1_all,0.4825,0.817,1.9471903610229493
scratch_t2,44,18.0,T2_nonshortcut_normal,0.6186666666666667,0.8733333333333333,1.422712340513865
scratch_t2,44,18.0,T2_shortcut_masked,0.454,0.808,2.0379918632507326
scratch_t2,44,18.0,T2_shortcut_normal,0.352,0.712,2.602484453201294
scratch_t2,44,19.0,T1_all,0.42175,0.772,2.468278567314148
scratch_t2,44,19.0,T2_nonshortcut_normal,0.41533333333333333,0.6686666666666666,2.8968451550801597
scratch_t2,44,19.0,T2_shortcut_masked,0.344,0.678,2.908302227020264
scratch_t2,44,19.0,T2_shortcut_normal,0.224,0.51,3.879728479385376
scratch_t2,44,20.0,T1_all,0.40275,0.77475,2.464933669090271
scratch_t2,44,20.0,T2_nonshortcut_normal,0.5446666666666666,0.8626666666666667,1.7833894370396932
scratch_t2,44,20.0,T2_shortcut_masked,0.428,0.768,2.371312307357788
scratch_t2,44,20.0,T2_shortcut_normal,0.304,0.626,3.0967702350616455
scratch_t2,44,21.0,T1_all,0.47925,0.81425,2.0550995054244994
scratch_t2,44,21.0,T2_nonshortcut_normal,0.5753333333333334,0.8253333333333334,1.6884332625071208
scratch_t2,44,21.0,T2_shortcut_masked,0.224,0.528,3.6885362129211425
scratch_t2,44,21.0,T2_shortcut_normal,0.162,0.392,4.280801498413086
scratch_t2,44,22.0,T1_all,0.49625,0.825,1.9638123979568483
scratch_t2,44,22.0,T2_nonshortcut_normal,0.5813333333333334,0.8586666666666667,1.6181549743016561
scratch_t2,44,22.0,T2_shortcut_masked,0.496,0.836,1.7927272481918335
scratch_t2,44,22.0,T2_shortcut_normal,0.416,0.73,2.386061867713928
scratch_t2,44,23.0,T1_all,0.452,0.7855,2.2372260808944704
scratch_t2,44,23.0,T2_nonshortcut_normal,0.5973333333333334,0.8746666666666667,1.521643229484558
scratch_t2,44,23.0,T2_shortcut_masked,0.498,0.868,1.7734638967514038
scratch_t2,44,23.0,T2_shortcut_normal,0.446,0.806,2.075255208015442
scratch_t2,44,24.0,T1_all,0.43825,0.77625,2.3936555633544923
scratch_t2,44,24.0,T2_nonshortcut_normal,0.5953333333333334,0.8713333333333333,1.5787514378229777
scratch_t2,44,24.0,T2_shortcut_masked,0.576,0.868,1.6100459289550781
scratch_t2,44,24.0,T2_shortcut_normal,0.488,0.786,2.1347025203704835
scratch_t2,44,25.0,T1_all,0.47325,0.7925,2.2728861322402953
scratch_t2,44,25.0,T2_nonshortcut_normal,0.5473333333333333,0.8513333333333334,1.8179905913670857
scratch_t2,44,25.0,T2_shortcut_masked,0.578,0.886,1.4582031564712525
scratch_t2,44,25.0,T2_shortcut_normal,0.518,0.826,1.7839330539703369
scratch_t2,44,26.0,T1_all,0.4385,0.78,2.4522461090087893
scratch_t2,44,26.0,T2_nonshortcut_normal,0.5366666666666666,0.808,2.148927119890849
scratch_t2,44,26.0,T2_shortcut_masked,0.414,0.824,2.480524097442627
scratch_t2,44,26.0,T2_shortcut_normal,0.33,0.722,2.9751271629333496
scratch_t2,44,27.0,T1_all,0.497,0.8235,2.0403493671417237
scratch_t2,44,27.0,T2_nonshortcut_normal,0.634,0.882,1.4669036486943563
scratch_t2,44,27.0,T2_shortcut_masked,0.472,0.83,2.0744788656234743
scratch_t2,44,27.0,T2_shortcut_normal,0.378,0.754,2.4832755746841433
scratch_t2,44,28.0,T1_all,0.5395,0.85175,1.8948945884704589
scratch_t2,44,28.0,T2_nonshortcut_normal,0.5853333333333334,0.8446666666666667,1.736926533381144
scratch_t2,44,28.0,T2_shortcut_masked,0.522,0.828,1.8232890787124634
scratch_t2,44,28.0,T2_shortcut_normal,0.39,0.708,2.589079698562622
scratch_t2,44,29.0,T1_all,0.5255,0.83075,1.9219222922325134
scratch_t2,44,29.0,T2_nonshortcut_normal,0.6326666666666667,0.882,1.4662272060712178
scratch_t2,44,29.0,T2_shortcut_masked,0.484,0.79,2.1024407587051392
scratch_t2,44,29.0,T2_shortcut_normal,0.336,0.664,2.9513643074035643
scratch_t2,44,30.0,T1_all,0.50925,0.8245,2.2016382246017456
scratch_t2,44,30.0,T2_nonshortcut_normal,0.6113333333333333,0.8646666666666667,1.6635018987655639
scratch_t2,44,30.0,T2_shortcut_masked,0.434,0.794,2.388916566848755
scratch_t2,44,30.0,T2_shortcut_normal,0.328,0.676,3.18219425201416
scratch_t2,44,31.0,T1_all,0.52575,0.83525,2.025490649700165
scratch_t2,44,31.0,T2_nonshortcut_normal,0.612,0.88,1.639619399547577
scratch_t2,44,31.0,T2_shortcut_masked,0.482,0.778,2.241425802230835
scratch_t2,44,31.0,T2_shortcut_normal,0.368,0.68,2.891741466522217
scratch_t2,44,32.0,T1_all,0.533,0.8435,2.017462118625641
scratch_t2,44,32.0,T2_nonshortcut_normal,0.5953333333333334,0.8486666666666667,1.7534654518763224
scratch_t2,44,32.0,T2_shortcut_masked,0.494,0.8,2.1416154346466065
scratch_t2,44,32.0,T2_shortcut_normal,0.364,0.71,2.7752045269012453
scratch_t2,44,33.0,T1_all,0.47175,0.78275,2.484640609741211
scratch_t2,44,33.0,T2_nonshortcut_normal,0.5146666666666667,0.804,2.334234924952189
scratch_t2,44,33.0,T2_shortcut_masked,0.176,0.47,5.122298185348511
scratch_t2,44,33.0,T2_shortcut_normal,0.142,0.38,5.412997924804688
scratch_t2,44,34.0,T1_all,0.5125,0.83475,2.060707187652588
scratch_t2,44,34.0,T2_nonshortcut_normal,0.6206666666666667,0.8513333333333334,1.7729968032836914
scratch_t2,44,34.0,T2_shortcut_masked,0.448,0.726,2.6707471618652345
scratch_t2,44,34.0,T2_shortcut_normal,0.37,0.648,3.3311714267730714
scratch_t2,44,35.0,T1_all,0.58425,0.86525,1.7118842549324036
scratch_t2,44,35.0,T2_nonshortcut_normal,0.6886666666666666,0.9,1.2882113161087037
scratch_t2,44,35.0,T2_shortcut_masked,0.57,0.86,1.628990454673767
scratch_t2,44,35.0,T2_shortcut_normal,0.468,0.774,2.2324201107025146
scratch_t2,44,36.0,T1_all,0.58625,0.868,1.6867947363853455
scratch_t2,44,36.0,T2_nonshortcut_normal,0.6886666666666666,0.8986666666666666,1.2654511264165242
scratch_t2,44,36.0,T2_shortcut_masked,0.582,0.852,1.6016808032989502
scratch_t2,44,36.0,T2_shortcut_normal,0.482,0.786,2.191781045913696
scratch_t2,44,37.0,T1_all,0.5925,0.86775,1.686293119430542
scratch_t2,44,37.0,T2_nonshortcut_normal,0.694,0.9066666666666666,1.2498728993733723
scratch_t2,44,37.0,T2_shortcut_masked,0.584,0.842,1.6247041788101195
scratch_t2,44,37.0,T2_shortcut_normal,0.47,0.772,2.237229949951172
scratch_t2,44,38.0,T1_all,0.58575,0.863,1.71763494348526
scratch_t2,44,38.0,T2_nonshortcut_normal,0.6873333333333334,0.9006666666666666,1.2691315727233887
scratch_t2,44,38.0,T2_shortcut_masked,0.604,0.866,1.5159524059295655
scratch_t2,44,38.0,T2_shortcut_normal,0.518,0.798,2.050196678161621
scratch_t2,44,39.0,T1_all,0.5915,0.8685,1.6813349514007567
scratch_t2,44,39.0,T2_nonshortcut_normal,0.698,0.9033333333333333,1.2469981727600097
scratch_t2,44,39.0,T2_shortcut_masked,0.566,0.84,1.6759137029647828
scratch_t2,44,39.0,T2_shortcut_normal,0.476,0.768,2.281931113243103
scratch_t2,44,40.0,T1_all,0.58975,0.86775,1.7030076355934143
scratch_t2,44,40.0,T2_nonshortcut_normal,0.6973333333333334,0.9046666666666666,1.231217340151469
scratch_t2,44,40.0,T2_shortcut_masked,0.6,0.856,1.59776775932312
scratch_t2,44,40.0,T2_shortcut_normal,0.498,0.788,2.210434669494629
scratch_t2,44,41.0,T1_all,0.59275,0.86925,1.6892200541496276
scratch_t2,44,41.0,T2_nonshortcut_normal,0.7006666666666667,0.9073333333333333,1.249072145620982
scratch_t2,44,41.0,T2_shortcut_masked,0.604,0.846,1.627913673400879
scratch_t2,44,41.0,T2_shortcut_normal,0.494,0.758,2.249441764831543
scratch_t2,44,42.0,T1_all,0.593,0.86575,1.6979294528961182
scratch_t2,44,42.0,T2_nonshortcut_normal,0.696,0.9053333333333333,1.2688572239875793
scratch_t2,44,42.0,T2_shortcut_masked,0.61,0.872,1.5004449005126954
scratch_t2,44,42.0,T2_shortcut_normal,0.504,0.804,2.0759293231964113
scratch_t2,44,43.0,T1_all,0.595,0.86975,1.6883552141189575
scratch_t2,44,43.0,T2_nonshortcut_normal,0.6906666666666667,0.9026666666666666,1.2802829546928405
scratch_t2,44,43.0,T2_shortcut_masked,0.598,0.852,1.627904480934143
scratch_t2,44,43.0,T2_shortcut_normal,0.49,0.776,2.2455356225967407
scratch_t2,44,44.0,T1_all,0.59375,0.86725,1.7028291673660279
scratch_t2,44,44.0,T2_nonshortcut_normal,0.6953333333333334,0.9066666666666666,1.2450755654970804
scratch_t2,44,44.0,T2_shortcut_masked,0.592,0.848,1.6594334344863892
scratch_t2,44,44.0,T2_shortcut_normal,0.474,0.756,2.3018461475372316
scratch_t2,44,45.0,T1_all,0.59425,0.8745,1.6896677079200744
scratch_t2,44,45.0,T2_nonshortcut_normal,0.696,0.9046666666666666,1.2453455769220987
scratch_t2,44,45.0,T2_shortcut_masked,0.59,0.848,1.6882754516601564
scratch_t2,44,45.0,T2_shortcut_normal,0.476,0.758,2.3426224880218505
scratch_t2,44,46.0,T1_all,0.5935,0.866,1.7060619921684266
scratch_t2,44,46.0,T2_nonshortcut_normal,0.7006666666666667,0.9073333333333333,1.2415515497525533
scratch_t2,44,46.0,T2_shortcut_masked,0.6,0.85,1.6336240367889405
scratch_t2,44,46.0,T2_shortcut_normal,0.48,0.776,2.226400710105896
scratch_t2,44,47.0,T1_all,0.5925,0.868,1.7049042739868163
scratch_t2,44,47.0,T2_nonshortcut_normal,0.6993333333333334,0.9086666666666666,1.2293377483685812
scratch_t2,44,47.0,T2_shortcut_masked,0.612,0.85,1.602357352256775
scratch_t2,44,47.0,T2_shortcut_normal,0.496,0.788,2.1828532161712646
scratch_t2,44,48.0,T1_all,0.593,0.86625,1.7108207635879518
scratch_t2,44,48.0,T2_nonshortcut_normal,0.694,0.908,1.2424743377367655
scratch_t2,44,48.0,T2_shortcut_masked,0.616,0.856,1.5795788869857788
scratch_t2,44,48.0,T2_shortcut_normal,0.498,0.79,2.146160622596741
scratch_t2,44,49.0,T1_all,0.59325,0.869,1.682548572063446
scratch_t2,44,49.0,T2_nonshortcut_normal,0.6966666666666667,0.9053333333333333,1.2472135020891826
scratch_t2,44,49.0,T2_shortcut_masked,0.596,0.842,1.677388162612915
scratch_t2,44,49.0,T2_shortcut_normal,0.476,0.76,2.2888283672332763
scratch_t2,44,50.0,T1_all,0.5935,0.86825,1.7016182684898375
scratch_t2,44,50.0,T2_nonshortcut_normal,0.7046666666666667,0.9133333333333333,1.214340261777242
scratch_t2,44,50.0,T2_shortcut_masked,0.598,0.846,1.6610554513931275
scratch_t2,44,50.0,T2_shortcut_normal,0.478,0.772,2.2564108562469483
scratch_t2,44,51.0,T1_all,0.5945,0.86925,1.693275384902954
scratch_t2,44,51.0,T2_nonshortcut_normal,0.7013333333333334,0.906,1.2437238906224568
scratch_t2,44,51.0,T2_shortcut_masked,0.57,0.838,1.7270845699310302
scratch_t2,44,51.0,T2_shortcut_normal,0.478,0.764,2.32808683013916
scratch_t2,44,52.0,T1_all,0.5985,0.868,1.6949136166572571
scratch_t2,44,52.0,T2_nonshortcut_normal,0.7046666666666667,0.9086666666666666,1.2343880667686462
scratch_t2,44,52.0,T2_shortcut_masked,0.59,0.842,1.6764309377670288
scratch_t2,44,52.0,T2_shortcut_normal,0.474,0.77,2.274923177719116
scratch_t2,44,53.0,T1_all,0.595,0.8635,1.7057114415168761
scratch_t2,44,53.0,T2_nonshortcut_normal,0.7026666666666667,0.9086666666666666,1.2365037999153137
scratch_t2,44,53.0,T2_shortcut_masked,0.58,0.852,1.637576247215271
scratch_t2,44,53.0,T2_shortcut_normal,0.49,0.776,2.21146337890625
scratch_t2,44,54.0,T1_all,0.59325,0.86425,1.724875304698944
scratch_t2,44,54.0,T2_nonshortcut_normal,0.7033333333333334,0.9093333333333333,1.2360768946011862
scratch_t2,44,54.0,T2_shortcut_masked,0.6,0.864,1.5724159603118897
scratch_t2,44,54.0,T2_shortcut_normal,0.508,0.796,2.1187262439727785
scratch_t2,44,55.0,T1_all,0.5955,0.87075,1.6976228013038634
scratch_t2,44,55.0,T2_nonshortcut_normal,0.702,0.9086666666666666,1.246973995367686
scratch_t2,44,55.0,T2_shortcut_masked,0.592,0.85,1.665603624343872
scratch_t2,44,55.0,T2_shortcut_normal,0.484,0.776,2.229097586631775
scratch_t2,44,56.0,T1_all,0.59525,0.868,1.6885195746421815
scratch_t2,44,56.0,T2_nonshortcut_normal,0.7006666666666667,0.904,1.2475564103126526
scratch_t2,44,56.0,T2_shortcut_masked,0.596,0.846,1.6629884395599366
scratch_t2,44,56.0,T2_shortcut_normal,0.484,0.774,2.24932510471344
scratch_t2,44,57.0,T1_all,0.5945,0.8705,1.6902645001411438
scratch_t2,44,57.0,T2_nonshortcut_normal,0.7086666666666667,0.9046666666666666,1.2367493901252746
scratch_t2,44,57.0,T2_shortcut_masked,0.598,0.856,1.6240291357040406
scratch_t2,44,57.0,T2_shortcut_normal,0.494,0.776,2.2030735864639284
scratch_t2,44,58.0,T1_all,0.601,0.87125,1.6861053714752197
scratch_t2,44,58.0,T2_nonshortcut_normal,0.6813333333333333,0.896,1.31295263560613
scratch_t2,44,58.0,T2_shortcut_masked,0.594,0.85,1.663590986251831
scratch_t2,44,58.0,T2_shortcut_normal,0.488,0.776,2.262308609962463
scratch_t2,44,59.0,T1_all,0.59525,0.8685,1.699219693660736
scratch_t2,44,59.0,T2_nonshortcut_normal,0.6933333333333334,0.902,1.2692189283370972
scratch_t2,44,59.0,T2_shortcut_masked,0.582,0.852,1.6617150974273682
scratch_t2,44,59.0,T2_shortcut_normal,0.482,0.776,2.232894760131836
scratch_t2,44,60.0,T1_all,0.595,0.867,1.7067099676132202
scratch_t2,44,60.0,T2_nonshortcut_normal,0.704,0.9106666666666666,1.2357584147453309
scratch_t2,44,60.0,T2_shortcut_masked,0.598,0.846,1.6436177911758423
scratch_t2,44,60.0,T2_shortcut_normal,0.492,0.772,2.2319384756088256
scratch_t2,44,61.0,T1_all,0.59925,0.86775,1.686308051109314
scratch_t2,44,61.0,T2_nonshortcut_normal,0.6906666666666667,0.9033333333333333,1.2530596227645874
scratch_t2,44,61.0,T2_shortcut_masked,0.584,0.84,1.6875763702392579
scratch_t2,44,61.0,T2_shortcut_normal,0.48,0.774,2.2947332458496095
scratch_t2,44,62.0,T1_all,0.6,0.87,1.685442831516266
scratch_t2,44,62.0,T2_nonshortcut_normal,0.702,0.9066666666666666,1.2559753061930339
scratch_t2,44,62.0,T2_shortcut_masked,0.594,0.844,1.658817687034607
scratch_t2,44,62.0,T2_shortcut_normal,0.478,0.768,2.26587020111084
scratch_t2,44,63.0,T1_all,0.59475,0.86575,1.7081215629577637
scratch_t2,44,63.0,T2_nonshortcut_normal,0.7066666666666667,0.9106666666666666,1.2383903443018596
