method,seed,epoch_eff,split,acc
sgd,45,0.1,T1_all,0.16075057518181354
sgd,45,0.1,T2_shortcut_normal,0.216899349258419
sgd,45,0.1,T2_shortcut_masked,0.19037697989680197
sgd,45,0.1,T2_nonshortcut_normal,0.20370102232899553
sgd,45,0.2,T1_all,0.16133859142972068
sgd,45,0.2,T2_shortcut_normal,0.26377857761902884
sgd,45,0.2,T2_shortcut_masked,0.21671094729337712
sgd,45,0.2,T2_nonshortcut_normal,0.24045550991196293
sgd,45,0.3,T1_all,0.19726449359708265
sgd,45,0.3,T2_shortcut_normal,0.33792500276887466
sgd,45,0.3,T2_shortcut_masked,0.275042863272728
sgd,45,0.3,T2_nonshortcut_normal,0.30688143050358524
sgd,45,0.4,T1_all,0.16476948171331138
sgd,45,0.4,T2_shortcut_normal,0.3370427924781449
sgd,45,0.4,T2_shortcut_masked,0.2620791544945061
sgd,45,0.4,T2_nonshortcut_normal,0.30015341772331844
sgd,45,0.5,T1_all,0.17938954643586308
sgd,45,0.5,T2_shortcut_normal,0.3778657140844304
sgd,45,0.5,T2_shortcut_masked,0.29375623588766014
sgd,45,0.5,T2_nonshortcut_normal,0.33658713150071334
sgd,45,0.6,T1_all,0.15943507756931302
sgd,45,0.6,T2_shortcut_normal,0.3796848139956524
sgd,45,0.6,T2_shortcut_masked,0.2887291456211932
sgd,45,0.6,T2_nonshortcut_normal,0.3351441961580783
sgd,45,0.7,T1_all,0.17129334644582797
sgd,45,0.7,T2_shortcut_normal,0.40969025726334596
sgd,45,0.7,T2_shortcut_masked,0.31368179662359685
sgd,45,0.7,T2_nonshortcut_normal,0.36275583982088533
sgd,45,0.7999999999999999,T1_all,0.17160871657029506
sgd,45,0.7999999999999999,T2_shortcut_normal,0.4251837611718984
sgd,45,0.7999999999999999,T2_shortcut_masked,0.32551387418785455
sgd,45,0.7999999999999999,T2_nonshortcut_normal,0.37652077689976454
sgd,45,0.8999999999999999,T1_all,0.14048968731384925
sgd,45,0.8999999999999999,T2_shortcut_normal,0.40681202084737333
sgd,45,0.8999999999999999,T2_shortcut_masked,0.304553635184671
sgd,45,0.8999999999999999,T2_nonshortcut_normal,0.3569270125429456
sgd,45,0.9999999999999999,T1_all,0.1418002818487388
sgd,45,0.9999999999999999,T2_shortcut_normal,0.418879696877755
sgd,45,0.9999999999999999,T2_shortcut_masked,0.31485424981905286
sgd,45,0.9999999999999999,T2_nonshortcut_normal,0.36815555979334214
sgd,45,1.0999999999999999,T1_all,0.1430012878690277
sgd,45,1.0999999999999999,T2_shortcut_normal,0.4292083403603275
sgd,45,1.0999999999999999,T2_shortcut_masked,0.32403930614487686
sgd,45,1.0999999999999999,T2_nonshortcut_normal,0.3779319785413045
sgd,45,1.2,T1_all,0.17598004524458194
sgd,45,1.2,T2_shortcut_normal,0.4699806592577582
sgd,45,1.2,T2_shortcut_masked,0.36413626760026463
sgd,45,1.2,T2_nonshortcut_normal,0.41836476498506636
sgd,45,1.3,T1_all,0.1356805637641432
sgd,45,1.3,T2_shortcut_normal,0.436382490299843
sgd,45,1.3,T2_shortcut_masked,0.3302097494468405
sgd,45,1.3,T2_nonshortcut_normal,0.38458265420651994
sgd,45,1.4,T1_all,0.17827242903280138
sgd,45,1.4,T2_shortcut_normal,0.48478141024523597
sgd,45,1.4,T2_shortcut_masked,0.378533143382205
sgd,45,1.4,T2_nonshortcut_normal,0.43290952734541827
sgd,45,1.5,T1_all,0.13876084965776098
sgd,45,1.5,T2_shortcut_normal,0.4503447291474018
sgd,45,1.5,T2_shortcut_masked,0.3442010047453882
sgd,45,1.5,T2_nonshortcut_normal,0.3984794714728236
sgd,45,1.5999999999999999,T1_all,0.15875486886758092
sgd,45,1.5999999999999999,T2_shortcut_normal,0.474814207674071
sgd,45,1.5999999999999999,T2_shortcut_masked,0.3688992782096984
sgd,45,1.5999999999999999,T2_nonshortcut_normal,0.4230091781590475
sgd,45,1.7,T1_all,0.1454332699991138
sgd,45,1.7,T2_shortcut_normal,0.465477289011016
sgd,45,1.7,T2_shortcut_masked,0.35987293679888316
sgd,45,1.7,T2_nonshortcut_normal,0.4137673461941167
sgd,45,1.8,T1_all,0.12951348800843163
sgd,45,1.8,T2_shortcut_normal,0.4531403712742439
sgd,45,1.8,T2_shortcut_masked,0.34789638546048174
sgd,45,1.8,T2_nonshortcut_normal,0.4015465142336849
sgd,45,1.9,T1_all,0.16469149723811083
sgd,45,1.9,T2_shortcut_normal,0.49157226568126106
sgd,45,1.9,T2_shortcut_masked,0.3867146330631431
sgd,45,1.9,T2_nonshortcut_normal,0.44010538850335584
sgd,45,2.0,T1_all,0.16380575459169358
sgd,45,2.0,T2_shortcut_normal,0.4936710629250733
sgd,45,2.0,T2_shortcut_masked,0.3892083409181208
sgd,45,2.0,T2_nonshortcut_normal,0.44233482397987045
