method,seed,subset,epoch,top1,top5,top1_reference,top5_reference,top1_delta,top5_delta,loss,adaptation_delay,performance_deficit,shortcut_feature_reliance,eri_score
dgr,42,T1_all,49,0.4335,0.72325,0.35,0.65,0.08350000000000002,0.07324999999999993,3.049708927154541,,0.0,0.42918454935622313,
dgr,42,T2_nonshortcut_normal,49,0.44666666666666666,0.7186666666666667,0.35,0.65,0.09666666666666668,0.06866666666666665,3.051385336558024,,0.0,0.42918454935622313,
dgr,42,T2_shortcut_masked,49,0.18,0.508,0.35,0.65,-0.16999999999999998,-0.14200000000000002,4.912769996643067,,0.0,0.42918454935622313,
dgr,42,T2_shortcut_normal,49,0.134,0.42,0.35,0.65,-0.21599999999999997,-0.23000000000000004,5.746853965759278,,0.0,0.42918454935622313,
