method,seed,epoch_eff,split,acc,top5,loss
dgr,42,0.0,T1_all,0.203,0.5135,3.017143720626831
dgr,42,0.0,T1_all,0.41375,0.71225,2.9035702753067016
dgr,42,0.0,T2_nonshortcut_normal,0.35533333333333333,0.6806666666666666,2.4520219389597573
dgr,42,0.0,T2_nonshortcut_normal,0.42933333333333334,0.7386666666666667,2.931605677286784
dgr,42,0.0,T2_shortcut_masked,0.212,0.53,3.1028448963165283
dgr,42,0.0,T2_shortcut_masked,0.122,0.462,5.397748653411865
dgr,42,0.0,T2_shortcut_normal,0.098,0.342,3.6378592357635497
dgr,42,0.0,T2_shortcut_normal,0.064,0.322,6.5230417098999025
dgr,42,1.0,T1_all,0.24475,0.58375,2.8425859851837156
dgr,42,1.0,T1_all,0.3975,0.71375,2.9876876401901247
dgr,42,1.0,T2_nonshortcut_normal,0.44333333333333336,0.7693333333333333,2.1003779039382935
dgr,42,1.0,T2_nonshortcut_normal,0.3933333333333333,0.686,3.286318941116333
dgr,42,1.0,T2_shortcut_masked,0.23,0.586,2.862127393722534
dgr,42,1.0,T2_shortcut_masked,0.09,0.378,5.864774723052978
dgr,42,1.0,T2_shortcut_normal,0.15,0.492,3.20982896232605
dgr,42,1.0,T2_shortcut_normal,0.056,0.262,6.921244380950927
dgr,42,2.0,T1_all,0.33475,0.68125,2.438092134475708
dgr,42,2.0,T1_all,0.39625,0.693,3.1227804431915285
dgr,42,2.0,T2_nonshortcut_normal,0.49666666666666665,0.8066666666666666,1.8416251277923583
dgr,42,2.0,T2_nonshortcut_normal,0.4086666666666667,0.6966666666666667,3.1463967882792154
dgr,42,2.0,T2_shortcut_masked,0.31,0.686,2.5229500141143797
dgr,42,2.0,T2_shortcut_masked,0.13,0.438,5.227362884521485
dgr,42,2.0,T2_shortcut_normal,0.264,0.622,2.809901651382446
dgr,42,2.0,T2_shortcut_normal,0.088,0.298,6.269364063262939
dgr,42,3.0,T1_all,0.33975,0.68025,2.523040946006775
dgr,42,3.0,T1_all,0.414,0.70025,3.0267596759796143
dgr,42,3.0,T2_nonshortcut_normal,0.5206666666666667,0.836,1.6999436333974203
dgr,42,3.0,T2_nonshortcut_normal,0.3993333333333333,0.6813333333333333,3.3202723757425945
