method,seed,epoch_eff,split,acc,top5,loss
scratch_t2,42,0.0,T1_all,0.1285,0.43425,3.373976318359375
scratch_t2,42,0.0,T2_nonshortcut_normal,0.20466666666666666,0.5066666666666667,3.2092931334177655
scratch_t2,42,0.0,T2_shortcut_masked,0.122,0.392,3.423403491973877
scratch_t2,42,0.0,T2_shortcut_normal,0.022,0.114,4.221226177215576
scratch_t2,42,1.0,T1_all,0.16525,0.49875,3.270902494430542
scratch_t2,42,1.0,T2_nonshortcut_normal,0.2926666666666667,0.686,2.639419916152954
scratch_t2,42,1.0,T2_shortcut_masked,0.15,0.512,3.115424463272095
scratch_t2,42,1.0,T2_shortcut_normal,0.08,0.27,3.7422230072021483
scratch_t2,42,2.0,T1_all,0.22125,0.55075,2.9530025005340574
scratch_t2,42,2.0,T2_nonshortcut_normal,0.3506666666666667,0.7006666666666667,2.4480025199254354
scratch_t2,42,2.0,T2_shortcut_masked,0.194,0.596,2.834768703460693
scratch_t2,42,2.0,T2_shortcut_normal,0.032,0.332,3.6906344299316407
scratch_t2,42,3.0,T1_all,0.2475,0.57525,2.8887686576843263
scratch_t2,42,3.0,T2_nonshortcut_normal,0.4166666666666667,0.7646666666666667,2.135060931523641
scratch_t2,42,3.0,T2_shortcut_masked,0.128,0.454,3.414422452926636
scratch_t2,42,3.0,T2_shortcut_normal,0.122,0.422,3.413841381072998
scratch_t2,42,4.0,T1_all,0.25,0.5835,2.9575608005523684
scratch_t2,42,4.0,T2_nonshortcut_normal,0.3006666666666667,0.656,2.838165267944336
scratch_t2,42,4.0,T2_shortcut_masked,0.298,0.654,2.577010362625122
scratch_t2,42,4.0,T2_shortcut_normal,0.246,0.492,3.1690705451965333
scratch_t2,42,5.0,T1_all,0.30225,0.67625,2.628012357711792
scratch_t2,42,5.0,T2_nonshortcut_normal,0.37666666666666665,0.7146666666666667,2.3553771635691323
scratch_t2,42,5.0,T2_shortcut_masked,0.268,0.642,2.6883532676696777
scratch_t2,42,5.0,T2_shortcut_normal,0.142,0.486,3.3016616477966307
scratch_t2,42,6.0,T1_all,0.324,0.66475,2.6010843439102174
scratch_t2,42,6.0,T2_nonshortcut_normal,0.4646666666666667,0.7766666666666666,1.932628453572591
scratch_t2,42,6.0,T2_shortcut_masked,0.296,0.762,2.3599172115325926
scratch_t2,42,6.0,T2_shortcut_normal,0.29,0.716,2.496181354522705
scratch_t2,42,7.0,T1_all,0.358,0.705,2.395292284965515
scratch_t2,42,7.0,T2_nonshortcut_normal,0.46066666666666667,0.7993333333333333,1.9590039164225261
scratch_t2,42,7.0,T2_shortcut_masked,0.39,0.756,2.139462215423584
scratch_t2,42,7.0,T2_shortcut_normal,0.296,0.61,2.7124824600219726
scratch_t2,42,8.0,T1_all,0.331,0.69725,2.565182472229004
scratch_t2,42,8.0,T2_nonshortcut_normal,0.4886666666666667,0.7866666666666666,1.9319617544809977
scratch_t2,42,8.0,T2_shortcut_masked,0.31,0.714,2.4207481021881105
scratch_t2,42,8.0,T2_shortcut_normal,0.212,0.566,3.0113474864959717
scratch_t2,42,9.0,T1_all,0.4045,0.74875,2.1982523698806764
scratch_t2,42,9.0,T2_nonshortcut_normal,0.5,0.8053333333333333,1.837779388109843
scratch_t2,42,9.0,T2_shortcut_masked,0.31,0.668,2.499445888519287
scratch_t2,42,9.0,T2_shortcut_normal,0.256,0.554,2.9270347442626954
scratch_t2,42,10.0,T1_all,0.383,0.73475,2.3648223934173584
scratch_t2,42,10.0,T2_nonshortcut_normal,0.548,0.814,1.762935884475708
scratch_t2,42,10.0,T2_shortcut_masked,0.326,0.682,2.6676272659301756
scratch_t2,42,10.0,T2_shortcut_normal,0.21,0.488,3.586378551483154
scratch_t2,42,11.0,T1_all,0.40425,0.766,2.217618258476257
scratch_t2,42,11.0,T2_nonshortcut_normal,0.5366666666666666,0.824,1.6987383235295614
scratch_t2,42,11.0,T2_shortcut_masked,0.372,0.776,2.14624493598938
scratch_t2,42,11.0,T2_shortcut_normal,0.306,0.68,2.579568359375
scratch_t2,42,12.0,T1_all,0.4325,0.7955,2.116017477989197
scratch_t2,42,12.0,T2_nonshortcut_normal,0.5426666666666666,0.8173333333333334,1.7795016374588013
scratch_t2,42,12.0,T2_shortcut_masked,0.38,0.732,2.3217546272277834
scratch_t2,42,12.0,T2_shortcut_normal,0.246,0.548,3.156622526168823
scratch_t2,42,13.0,T1_all,0.37175,0.74175,2.555415133476257
scratch_t2,42,13.0,T2_nonshortcut_normal,0.5193333333333333,0.848,1.7643090928395588
scratch_t2,42,13.0,T2_shortcut_masked,0.392,0.726,2.398417051315308
scratch_t2,42,13.0,T2_shortcut_normal,0.29,0.634,2.8804725971221923
scratch_t2,42,14.0,T1_all,0.457,0.7955,2.015296365737915
scratch_t2,42,14.0,T2_nonshortcut_normal,0.6013333333333334,0.8693333333333333,1.426410049756368
scratch_t2,42,14.0,T2_shortcut_masked,0.414,0.786,2.0592333087921144
scratch_t2,42,14.0,T2_shortcut_normal,0.346,0.69,2.515724021911621
scratch_t2,42,15.0,T1_all,0.442,0.78475,2.163639570236206
scratch_t2,42,15.0,T2_nonshortcut_normal,0.5813333333333334,0.862,1.5574014437993366
scratch_t2,42,15.0,T2_shortcut_masked,0.482,0.888,1.723315673828125
scratch_t2,42,15.0,T2_shortcut_normal,0.392,0.756,2.238555640220642
scratch_t2,42,16.0,T1_all,0.48975,0.814,1.919832043647766
scratch_t2,42,16.0,T2_nonshortcut_normal,0.6246666666666667,0.882,1.3361896252632142
scratch_t2,42,16.0,T2_shortcut_masked,0.476,0.816,1.897516969680786
scratch_t2,42,16.0,T2_shortcut_normal,0.362,0.714,2.434318765640259
scratch_t2,42,17.0,T1_all,0.449,0.79475,2.141382758140564
scratch_t2,42,17.0,T2_nonshortcut_normal,0.5493333333333333,0.8373333333333334,1.711268617630005
scratch_t2,42,17.0,T2_shortcut_masked,0.5,0.864,1.742970422744751
scratch_t2,42,17.0,T2_shortcut_normal,0.434,0.766,2.2078362493515016
scratch_t2,42,18.0,T1_all,0.50675,0.82525,1.900140365600586
scratch_t2,42,18.0,T2_nonshortcut_normal,0.6013333333333334,0.8686666666666667,1.4945941144625345
scratch_t2,42,18.0,T2_shortcut_masked,0.312,0.678,2.8100062084197996
scratch_t2,42,18.0,T2_shortcut_normal,0.22,0.57,3.3223365573883057
scratch_t2,42,19.0,T1_all,0.4915,0.8145,1.9537730045318604
scratch_t2,42,19.0,T2_nonshortcut_normal,0.5633333333333334,0.8246666666666667,1.7062149839401246
scratch_t2,42,19.0,T2_shortcut_masked,0.452,0.794,2.078278694152832
scratch_t2,42,19.0,T2_shortcut_normal,0.344,0.666,2.667967933654785
scratch_t2,42,20.0,T1_all,0.4895,0.82025,1.9796041145324708
scratch_t2,42,20.0,T2_nonshortcut_normal,0.554,0.8533333333333334,1.6477545070648194
scratch_t2,42,20.0,T2_shortcut_masked,0.426,0.732,2.483812476158142
scratch_t2,42,20.0,T2_shortcut_normal,0.33,0.644,2.9573455066680907
scratch_t2,42,21.0,T1_all,0.484,0.80175,2.107880205154419
scratch_t2,42,21.0,T2_nonshortcut_normal,0.566,0.864,1.7649167744318643
scratch_t2,42,21.0,T2_shortcut_masked,0.53,0.836,1.882569571495056
scratch_t2,42,21.0,T2_shortcut_normal,0.492,0.776,2.086676342010498
scratch_t2,42,22.0,T1_all,0.51025,0.837,1.8745507326126098
scratch_t2,42,22.0,T2_nonshortcut_normal,0.598,0.8493333333333334,1.5714271434148153
scratch_t2,42,22.0,T2_shortcut_masked,0.442,0.794,2.180990821838379
scratch_t2,42,22.0,T2_shortcut_normal,0.372,0.674,2.7031141967773435
scratch_t2,42,23.0,T1_all,0.4775,0.808,2.0963738985061644
scratch_t2,42,23.0,T2_nonshortcut_normal,0.5653333333333334,0.8566666666666667,1.7293292608261108
scratch_t2,42,23.0,T2_shortcut_masked,0.554,0.878,1.6868328247070312
scratch_t2,42,23.0,T2_shortcut_normal,0.508,0.824,1.9286282825469971
scratch_t2,42,24.0,T1_all,0.528,0.83625,1.8914923586845398
scratch_t2,42,24.0,T2_nonshortcut_normal,0.616,0.884,1.4629296282132467
scratch_t2,42,24.0,T2_shortcut_masked,0.458,0.806,2.186479339599609
scratch_t2,42,24.0,T2_shortcut_normal,0.384,0.714,2.6344030933380127
scratch_t2,42,25.0,T1_all,0.4715,0.82175,2.1984685621261595
scratch_t2,42,25.0,T2_nonshortcut_normal,0.606,0.86,1.6526773618062338
scratch_t2,42,25.0,T2_shortcut_masked,0.484,0.788,2.2320602388381956
scratch_t2,42,25.0,T2_shortcut_normal,0.322,0.654,3.23771284866333
scratch_t2,42,26.0,T1_all,0.467,0.80925,2.2492231283187865
scratch_t2,42,26.0,T2_nonshortcut_normal,0.6046666666666667,0.8553333333333333,1.621743467648824
scratch_t2,42,26.0,T2_shortcut_masked,0.362,0.686,3.0794828147888182
scratch_t2,42,26.0,T2_shortcut_normal,0.222,0.53,4.141363742828369
scratch_t2,42,27.0,T1_all,0.5145,0.8265,2.0336806645393373
scratch_t2,42,27.0,T2_nonshortcut_normal,0.6313333333333333,0.8866666666666667,1.3939958944320678
scratch_t2,42,27.0,T2_shortcut_masked,0.574,0.86,1.5788674297332763
scratch_t2,42,27.0,T2_shortcut_normal,0.474,0.776,2.1739530582427977
scratch_t2,42,28.0,T1_all,0.50225,0.81575,2.090835780143738
scratch_t2,42,28.0,T2_nonshortcut_normal,0.6053333333333333,0.8673333333333333,1.6198630708058674
scratch_t2,42,28.0,T2_shortcut_masked,0.428,0.744,2.4618059759140016
scratch_t2,42,28.0,T2_shortcut_normal,0.32,0.64,3.0577795753479005
scratch_t2,42,29.0,T1_all,0.4815,0.7925,2.3361656885147095
scratch_t2,42,29.0,T2_nonshortcut_normal,0.6053333333333333,0.882,1.567907120068868
