method,seed,epoch_eff,split,acc,top5,loss
gpm,44,0.0,T1_all,0.1895,0.4875,3.1885617122650145
gpm,44,0.0,T1_all,0.65875,0.899,1.5095543084144591
gpm,44,0.0,T2_nonshortcut_normal,0.30733333333333335,0.6453333333333333,2.59946617380778
gpm,44,0.0,T2_nonshortcut_normal,0.7546666666666667,0.9466666666666667,0.9974759996732075
gpm,44,0.0,T2_shortcut_masked,0.202,0.588,2.9527998218536378
gpm,44,0.0,T2_shortcut_masked,0.552,0.822,2.2330595874786376
gpm,44,0.0,T2_shortcut_normal,0.106,0.34,3.6710307655334473
gpm,44,0.0,T2_shortcut_normal,0.44,0.736,2.9775942096710204
gpm,44,1.0,T1_all,0.27325,0.62325,2.712991930961609
gpm,44,1.0,T1_all,0.6405,0.8885,1.6752526316642762
gpm,44,1.0,T2_nonshortcut_normal,0.36333333333333334,0.716,2.3895770931243896
gpm,44,1.0,T2_nonshortcut_normal,0.7586666666666667,0.9333333333333333,1.0692103010813394
gpm,44,1.0,T2_shortcut_masked,0.302,0.692,2.5163605308532713
gpm,44,1.0,T2_shortcut_masked,0.602,0.88,1.6803574085235595
gpm,44,1.0,T2_shortcut_normal,0.23,0.57,2.982449323654175
gpm,44,1.0,T2_shortcut_normal,0.526,0.776,2.388342248916626
gpm,44,2.0,T1_all,0.311,0.671,2.5753775768280027
gpm,44,2.0,T1_all,0.6425,0.89225,1.640398214817047
gpm,44,2.0,T2_nonshortcut_normal,0.41333333333333333,0.7586666666666667,2.2145441198349
gpm,44,2.0,T2_nonshortcut_normal,0.7373333333333333,0.934,1.0859574954509734
gpm,44,2.0,T2_shortcut_masked,0.358,0.686,2.472923999786377
gpm,44,2.0,T2_shortcut_masked,0.658,0.918,1.3597520475387572
gpm,44,2.0,T2_shortcut_normal,0.198,0.472,3.326946758270264
gpm,44,2.0,T2_shortcut_normal,0.564,0.84,1.972337145805359
gpm,44,3.0,T1_all,0.3505,0.6995,2.4463819618225098
gpm,44,3.0,T1_all,0.6385,0.89875,1.6001056027412415
gpm,44,3.0,T2_nonshortcut_normal,0.46266666666666667,0.7866666666666666,1.9706673765182494
gpm,44,3.0,T2_nonshortcut_normal,0.7106666666666667,0.914,1.2813637183507283
gpm,44,3.0,T2_shortcut_masked,0.354,0.7,2.306057987213135
gpm,44,3.0,T2_shortcut_masked,0.698,0.926,1.218615664958954
gpm,44,3.0,T2_shortcut_normal,0.252,0.512,3.062025728225708
gpm,44,3.0,T2_shortcut_normal,0.618,0.85,1.7826619234085084
gpm,44,4.0,T1_all,0.38775,0.74275,2.2417632579803466
gpm,44,4.0,T1_all,0.65125,0.89975,1.552891417980194
gpm,44,4.0,T2_nonshortcut_normal,0.5233333333333333,0.8173333333333334,1.7513911078770956
gpm,44,4.0,T2_nonshortcut_normal,0.732,0.9273333333333333,1.1339122281471887
gpm,44,4.0,T2_shortcut_masked,0.402,0.776,2.093071653366089
gpm,44,4.0,T2_shortcut_masked,0.608,0.882,1.6278894176483154
gpm,44,4.0,T2_shortcut_normal,0.306,0.616,2.734540058135986
gpm,44,4.0,T2_shortcut_normal,0.48,0.776,2.5026958713531493
gpm,44,5.0,T1_all,0.44375,0.79025,1.9882791004180909
gpm,44,5.0,T1_all,0.62575,0.888,1.7107401189804077
gpm,44,5.0,T2_nonshortcut_normal,0.5546666666666666,0.8486666666666667,1.5741752723058065
