method,seed,subset,epoch,top1,top5,top1_reference,top5_reference,top1_delta,top5_delta,loss,adaptation_delay,performance_deficit,shortcut_feature_reliance,eri_score
gpm,44,T1_all,49,0.6785,0.90875,0.35,0.65,0.3285,0.2587499999999999,1.5321552805900573,,0.0,0.41723800195886385,
gpm,44,T2_nonshortcut_normal,49,0.7826666666666666,0.946,0.35,0.65,0.43266666666666664,0.29599999999999993,0.9964942628542582,,0.0,0.41723800195886385,
gpm,44,T2_shortcut_masked,49,0.684,0.9,0.35,0.65,0.3340000000000001,0.25,1.5485142850875855,,0.0,0.41723800195886385,
gpm,44,T2_shortcut_normal,49,0.576,0.786,0.35,0.65,0.22599999999999998,0.136,2.369371124267578,,0.0,0.41723800195886385,
