method,seed,epoch_eff,split,acc,top5,loss
scratch_t2,42,0.0,T1_all,0.12,0.438,3.4035407695770266
scratch_t2,42,0.0,T2_nonshortcut_normal,0.204,0.52,3.1599615936279295
scratch_t2,42,0.0,T2_shortcut_masked,0.112,0.376,3.520068630218506
scratch_t2,42,0.0,T2_shortcut_normal,0.014,0.084,4.58472806930542
scratch_t2,42,1.0,T1_all,0.19175,0.50925,3.103614854812622
scratch_t2,42,1.0,T2_nonshortcut_normal,0.28733333333333333,0.692,2.6255149949391683
scratch_t2,42,1.0,T2_shortcut_masked,0.162,0.478,3.1042366771698
scratch_t2,42,1.0,T2_shortcut_normal,0.066,0.252,3.817385238647461
scratch_t2,42,2.0,T1_all,0.22375,0.56475,2.916178810119629
scratch_t2,42,2.0,T2_nonshortcut_normal,0.368,0.7193333333333334,2.3404330288569133
scratch_t2,42,2.0,T2_shortcut_masked,0.15,0.482,3.2033204307556153
scratch_t2,42,2.0,T2_shortcut_normal,0.076,0.312,3.7235272846221923
scratch_t2,42,3.0,T1_all,0.26375,0.605,2.7762517910003663
scratch_t2,42,3.0,T2_nonshortcut_normal,0.358,0.7086666666666667,2.435292370478312
scratch_t2,42,3.0,T2_shortcut_masked,0.122,0.504,3.2412870597839354
scratch_t2,42,3.0,T2_shortcut_normal,0.092,0.378,3.551450023651123
scratch_t2,42,4.0,T1_all,0.20875,0.532,3.183298511505127
scratch_t2,42,4.0,T2_nonshortcut_normal,0.32266666666666666,0.7006666666666667,2.552260445276896
scratch_t2,42,4.0,T2_shortcut_masked,0.25,0.636,2.609833681106567
scratch_t2,42,4.0,T2_shortcut_normal,0.204,0.524,3.0270754871368406
scratch_t2,42,5.0,T1_all,0.276,0.64875,2.762443012237549
scratch_t2,42,5.0,T2_nonshortcut_normal,0.34,0.694,2.5037447446187335
scratch_t2,42,5.0,T2_shortcut_masked,0.182,0.518,3.1109756603240966
scratch_t2,42,5.0,T2_shortcut_normal,0.066,0.336,3.8497825508117676
scratch_t2,42,6.0,T1_all,0.27975,0.632,2.7686748895645144
scratch_t2,42,6.0,T2_nonshortcut_normal,0.48533333333333334,0.7966666666666666,1.9118923012415567
scratch_t2,42,6.0,T2_shortcut_masked,0.3,0.774,2.3542835693359376
scratch_t2,42,6.0,T2_shortcut_normal,0.23,0.578,2.8526720886230468
scratch_t2,42,7.0,T1_all,0.33375,0.698,2.4562760705947877
scratch_t2,42,7.0,T2_nonshortcut_normal,0.46,0.7653333333333333,2.0574005832672118
scratch_t2,42,7.0,T2_shortcut_masked,0.282,0.656,2.5993266277313234
scratch_t2,42,7.0,T2_shortcut_normal,0.16,0.458,3.4158638782501223
scratch_t2,42,8.0,T1_all,0.3015,0.68175,2.66183056640625
scratch_t2,42,8.0,T2_nonshortcut_normal,0.48133333333333334,0.7973333333333333,1.9484126132329305
scratch_t2,42,8.0,T2_shortcut_masked,0.252,0.61,2.8406104240417482
scratch_t2,42,8.0,T2_shortcut_normal,0.178,0.454,3.443010726928711
scratch_t2,42,9.0,T1_all,0.3555,0.7215,2.4035055379867556
scratch_t2,42,9.0,T2_nonshortcut_normal,0.506,0.8306666666666667,1.7713123133977253
scratch_t2,42,9.0,T2_shortcut_masked,0.36,0.724,2.356490497589111
