method,seed,epoch_eff,split,acc,top5,loss
dgr,42,0.0,T1_all,0.169,0.466,3.232364860534668
dgr,42,0.0,T1_all,0.34025,0.66225,2.5975828094482423
dgr,42,0.0,T2_nonshortcut_normal,0.242,0.5733333333333334,2.9616871407826744
dgr,42,0.0,T2_nonshortcut_normal,0.43133333333333335,0.752,2.2443931461970013
dgr,42,0.0,T2_shortcut_masked,0.036,0.254,3.7723978424072264
dgr,42,0.0,T2_shortcut_masked,0.174,0.518,3.169172664642334
dgr,42,0.0,T2_shortcut_normal,0.03,0.238,3.810943239212036
dgr,42,0.0,T2_shortcut_normal,0.14,0.42,3.603538463592529
dgr,42,1.0,T1_all,0.19825,0.52275,3.0712393321990965
dgr,42,1.0,T1_all,0.34425,0.66,2.586953245162964
dgr,42,1.0,T2_nonshortcut_normal,0.23933333333333334,0.5813333333333334,2.934182837168376
dgr,42,1.0,T2_nonshortcut_normal,0.43733333333333335,0.7573333333333333,2.1981539869308473
dgr,42,1.0,T2_shortcut_masked,0.092,0.352,3.5540866889953615
dgr,42,1.0,T2_shortcut_masked,0.202,0.576,2.9873635215759275
dgr,42,1.0,T2_shortcut_normal,0.08,0.34,3.6015310230255126
dgr,42,1.0,T2_shortcut_normal,0.176,0.462,3.33036536026001
dgr,42,2.0,T1_all,0.23625,0.54375,2.964494617462158
dgr,42,2.0,T1_all,0.3365,0.666,2.5738746061325073
dgr,42,2.0,T2_nonshortcut_normal,0.2826666666666667,0.6106666666666667,2.734493818918864
dgr,42,2.0,T2_nonshortcut_normal,0.41933333333333334,0.734,2.306567535082499
dgr,42,2.0,T2_shortcut_masked,0.068,0.328,3.629897626876831
dgr,42,2.0,T2_shortcut_masked,0.176,0.52,3.1502611274719237
dgr,42,2.0,T2_shortcut_normal,0.054,0.3,3.718774564743042
dgr,42,2.0,T2_shortcut_normal,0.144,0.42,3.51543851852417
dgr,42,3.0,T1_all,0.24425,0.56475,2.9150271453857424
dgr,42,3.0,T1_all,0.33125,0.65425,2.620850241661072
dgr,42,3.0,T2_nonshortcut_normal,0.288,0.6246666666666667,2.760462879180908
dgr,42,3.0,T2_nonshortcut_normal,0.44733333333333336,0.7746666666666666,2.1144260908762615
dgr,42,3.0,T2_shortcut_masked,0.102,0.402,3.4733292808532714
dgr,42,3.0,T2_shortcut_masked,0.164,0.526,3.140003089904785
dgr,42,3.0,T2_shortcut_normal,0.086,0.362,3.5761256217956543
dgr,42,3.0,T2_shortcut_normal,0.144,0.43,3.480090913772583
dgr,42,4.0,T1_all,0.2415,0.58275,2.8754997272491454
dgr,42,4.0,T1_all,0.336,0.65425,2.603532512664795
dgr,42,4.0,T2_nonshortcut_normal,0.32133333333333336,0.638,2.6999674593607583
dgr,42,4.0,T2_nonshortcut_normal,0.456,0.7726666666666666,2.093504152615865
dgr,42,4.0,T2_shortcut_masked,0.102,0.4,3.508606882095337
dgr,42,4.0,T2_shortcut_masked,0.184,0.58,3.014086946487427
dgr,42,4.0,T2_shortcut_normal,0.084,0.33,3.62267174911499
dgr,42,4.0,T2_shortcut_normal,0.162,0.468,3.309445785522461
dgr,42,5.0,T1_all,0.24125,0.57425,2.8800863513946533
dgr,42,5.0,T1_all,0.345,0.653,2.5913943567276
dgr,42,5.0,T2_nonshortcut_normal,0.33866666666666667,0.668,2.588156132380168
dgr,42,5.0,T2_nonshortcut_normal,0.43466666666666665,0.7513333333333333,2.176141297340393
dgr,42,5.0,T2_shortcut_masked,0.166,0.494,3.3074367961883544
dgr,42,5.0,T2_shortcut_masked,0.216,0.614,2.892924470901489
dgr,42,5.0,T2_shortcut_normal,0.13,0.424,3.4448060760498045
dgr,42,5.0,T2_shortcut_normal,0.188,0.5,3.230239725112915
dgr,42,6.0,T1_all,0.2655,0.59175,2.801093653678894
dgr,42,6.0,T1_all,0.33475,0.65225,2.6596586990356443
dgr,42,6.0,T2_nonshortcut_normal,0.33266666666666667,0.6426666666666667,2.653755822499593
dgr,42,6.0,T2_nonshortcut_normal,0.44,0.7606666666666667,2.2062294232050577
dgr,42,6.0,T2_shortcut_masked,0.2,0.514,3.2313615531921385
dgr,42,6.0,T2_shortcut_masked,0.206,0.582,3.0050502433776853
dgr,42,6.0,T2_shortcut_normal,0.18,0.482,3.3502682762145994
dgr,42,6.0,T2_shortcut_normal,0.158,0.45,3.4042353954315185
dgr,42,7.0,T1_all,0.261,0.59175,2.838320129394531
dgr,42,7.0,T1_all,0.342,0.6575,2.611559314727783
dgr,42,7.0,T2_nonshortcut_normal,0.33,0.6513333333333333,2.6543825035095217
dgr,42,7.0,T2_nonshortcut_normal,0.43266666666666664,0.766,2.1780434687932333
dgr,42,7.0,T2_shortcut_masked,0.178,0.508,3.2420266571044922
dgr,42,7.0,T2_shortcut_masked,0.21,0.564,2.995881441116333
dgr,42,7.0,T2_shortcut_normal,0.138,0.48,3.3672776317596433
dgr,42,7.0,T2_shortcut_normal,0.166,0.472,3.296519407272339
dgr,42,8.0,T1_all,0.27075,0.5925,2.7916042318344116
dgr,42,8.0,T1_all,0.346,0.66425,2.5725638246536255
dgr,42,8.0,T2_nonshortcut_normal,0.35533333333333333,0.6893333333333334,2.553450777689616
dgr,42,8.0,T2_nonshortcut_normal,0.44466666666666665,0.7566666666666667,2.1757317279179893
dgr,42,8.0,T2_shortcut_masked,0.176,0.51,3.280021947860718
dgr,42,8.0,T2_shortcut_masked,0.162,0.534,3.1317907218933105
dgr,42,8.0,T2_shortcut_normal,0.13,0.462,3.4482592926025393
dgr,42,8.0,T2_shortcut_normal,0.136,0.432,3.457312686920166
dgr,42,9.0,T1_all,0.30075,0.60925,2.72453088760376
dgr,42,9.0,T1_all,0.34525,0.672,2.5697059259414674
dgr,42,9.0,T2_nonshortcut_normal,0.36,0.7,2.5158236128489175
dgr,42,9.0,T2_nonshortcut_normal,0.426,0.7406666666666667,2.2825590076446534
dgr,42,9.0,T2_shortcut_masked,0.14,0.474,3.3596856269836426
dgr,42,9.0,T2_shortcut_masked,0.158,0.508,3.206830612182617
dgr,42,9.0,T2_shortcut_normal,0.11,0.406,3.5212761974334716
dgr,42,9.0,T2_shortcut_normal,0.132,0.424,3.5359334297180176
dgr,42,10.0,T1_all,0.2945,0.62175,2.715268416404724
dgr,42,10.0,T1_all,0.3375,0.66825,2.5832168798446657
dgr,42,10.0,T2_nonshortcut_normal,0.38066666666666665,0.714,2.461621556917826
dgr,42,10.0,T2_nonshortcut_normal,0.424,0.7453333333333333,2.240071113586426
dgr,42,10.0,T2_shortcut_masked,0.146,0.518,3.3128675155639646
dgr,42,10.0,T2_shortcut_masked,0.172,0.534,3.115652935028076
dgr,42,10.0,T2_shortcut_normal,0.116,0.452,3.4918061046600344
dgr,42,10.0,T2_shortcut_normal,0.154,0.44,3.4047549705505373
dgr,42,11.0,T1_all,0.278,0.6105,2.7433934803009032
dgr,42,11.0,T1_all,0.335,0.657,2.6250759925842284
dgr,42,11.0,T2_nonshortcut_normal,0.36666666666666664,0.698,2.4602349977493287
dgr,42,11.0,T2_nonshortcut_normal,0.442,0.7606666666666667,2.14335400390625
dgr,42,11.0,T2_shortcut_masked,0.2,0.61,3.0513552951812746
dgr,42,11.0,T2_shortcut_masked,0.198,0.58,2.9707843437194823
dgr,42,11.0,T2_shortcut_normal,0.158,0.556,3.2264189167022703
dgr,42,11.0,T2_shortcut_normal,0.168,0.496,3.2344239654541016
dgr,42,12.0,T1_all,0.2995,0.624,2.6962934217453003
dgr,42,12.0,T1_all,0.344,0.66025,2.6017447748184206
dgr,42,12.0,T2_nonshortcut_normal,0.38266666666666665,0.712,2.4292837251027426
dgr,42,12.0,T2_nonshortcut_normal,0.42933333333333334,0.746,2.2525209306081138
dgr,42,12.0,T2_shortcut_masked,0.178,0.564,3.12566703414917
dgr,42,12.0,T2_shortcut_masked,0.206,0.572,2.9606881370544436
dgr,42,12.0,T2_shortcut_normal,0.126,0.494,3.3015094623565675
dgr,42,12.0,T2_shortcut_normal,0.156,0.468,3.2984966011047363
dgr,42,13.0,T1_all,0.2985,0.61875,2.702274251937866
dgr,42,13.0,T1_all,0.33425,0.653,2.638450252532959
dgr,42,13.0,T2_nonshortcut_normal,0.4033333333333333,0.7233333333333334,2.3608012488683063
dgr,42,13.0,T2_nonshortcut_normal,0.442,0.772,2.130891879081726
dgr,42,13.0,T2_shortcut_masked,0.222,0.554,3.102654201507568
dgr,42,13.0,T2_shortcut_masked,0.2,0.59,2.9746403980255125
dgr,42,13.0,T2_shortcut_normal,0.174,0.48,3.3093896846771242
dgr,42,13.0,T2_shortcut_normal,0.182,0.48,3.2459148483276365
dgr,42,14.0,T1_all,0.30425,0.63,2.666922576904297
dgr,42,14.0,T1_all,0.33025,0.6635,2.629948682785034
dgr,42,14.0,T2_nonshortcut_normal,0.38466666666666666,0.7033333333333334,2.4294966179529824
dgr,42,14.0,T2_nonshortcut_normal,0.44133333333333336,0.7606666666666667,2.1612468061447143
dgr,42,14.0,T2_shortcut_masked,0.198,0.586,3.090049160003662
dgr,42,14.0,T2_shortcut_masked,0.202,0.568,3.0190941791534422
dgr,42,14.0,T2_shortcut_normal,0.182,0.524,3.2633161449432375
dgr,42,14.0,T2_shortcut_normal,0.172,0.444,3.325959707260132
dgr,42,15.0,T1_all,0.307,0.6365,2.6533764991760256
dgr,42,15.0,T1_all,0.3385,0.65725,2.6068675041198732
dgr,42,15.0,T2_nonshortcut_normal,0.39666666666666667,0.7193333333333334,2.3549877411524456
dgr,42,15.0,T2_nonshortcut_normal,0.42733333333333334,0.754,2.1968307088216146
dgr,42,15.0,T2_shortcut_masked,0.2,0.556,3.166276472091675
dgr,42,15.0,T2_shortcut_masked,0.2,0.546,3.0537731742858885
dgr,42,15.0,T2_shortcut_normal,0.144,0.492,3.3773729763031004
dgr,42,15.0,T2_shortcut_normal,0.158,0.432,3.3720424194335936
dgr,42,16.0,T1_all,0.31,0.63275,2.6259575548172
dgr,42,16.0,T1_all,0.34025,0.65975,2.6077275228500367
dgr,42,16.0,T2_nonshortcut_normal,0.38133333333333336,0.7106666666666667,2.387001345316569
dgr,42,16.0,T2_nonshortcut_normal,0.428,0.752,2.200271228472392
dgr,42,16.0,T2_shortcut_masked,0.232,0.618,3.000938579559326
dgr,42,16.0,T2_shortcut_masked,0.2,0.57,2.962180187225342
dgr,42,16.0,T2_shortcut_normal,0.196,0.542,3.1821177711486817
dgr,42,16.0,T2_shortcut_normal,0.16,0.472,3.2609109687805176
dgr,42,17.0,T1_all,0.3015,0.61025,2.6930623989105227
dgr,42,17.0,T1_all,0.33775,0.666,2.6077807569503784
dgr,42,17.0,T2_nonshortcut_normal,0.37933333333333336,0.7106666666666667,2.395451543490092
dgr,42,17.0,T2_nonshortcut_normal,0.42133333333333334,0.7426666666666667,2.269640568415324
dgr,42,17.0,T2_shortcut_masked,0.282,0.646,2.9102839527130127
dgr,42,17.0,T2_shortcut_masked,0.192,0.548,3.0624666881561278
dgr,42,17.0,T2_shortcut_normal,0.228,0.582,3.124336483001709
dgr,42,17.0,T2_shortcut_normal,0.154,0.448,3.367291856765747
dgr,42,18.0,T1_all,0.3145,0.625,2.6522456789016724
dgr,42,18.0,T1_all,0.3445,0.6635,2.588997972488403
dgr,42,18.0,T2_nonshortcut_normal,0.394,0.7313333333333333,2.308009671211243
dgr,42,18.0,T2_nonshortcut_normal,0.43,0.7546666666666667,2.2247890526453653
dgr,42,18.0,T2_shortcut_masked,0.246,0.638,2.8369425411224367
dgr,42,18.0,T2_shortcut_masked,0.212,0.572,2.949072437286377
dgr,42,18.0,T2_shortcut_normal,0.214,0.596,3.031797077178955
dgr,42,18.0,T2_shortcut_normal,0.152,0.478,3.2337042541503904
dgr,42,19.0,T1_all,0.313,0.62875,2.647896204948425
dgr,42,19.0,T1_all,0.33225,0.66275,2.622703625679016
dgr,42,19.0,T2_nonshortcut_normal,0.4226666666666667,0.7586666666666667,2.2484379863739012
dgr,42,19.0,T2_nonshortcut_normal,0.432,0.7613333333333333,2.1899881687164306
dgr,42,19.0,T2_shortcut_masked,0.198,0.578,3.0627608604431154
dgr,42,19.0,T2_shortcut_masked,0.202,0.568,3.031998380661011
dgr,42,19.0,T2_shortcut_normal,0.174,0.48,3.2509094715118407
dgr,42,19.0,T2_shortcut_normal,0.172,0.454,3.3627240409851074
dgr,42,20.0,T1_all,0.311,0.6315,2.6327564010620117
dgr,42,20.0,T1_all,0.342,0.6705,2.5758181133270264
dgr,42,20.0,T2_nonshortcut_normal,0.41,0.7266666666666667,2.331776459693909
dgr,42,20.0,T2_nonshortcut_normal,0.4086666666666667,0.7333333333333333,2.3411107467015584
dgr,42,20.0,T2_shortcut_masked,0.25,0.622,2.9256782360076903
dgr,42,20.0,T2_shortcut_masked,0.172,0.534,3.1264144535064697
dgr,42,20.0,T2_shortcut_normal,0.188,0.558,3.140726337432861
dgr,42,20.0,T2_shortcut_normal,0.15,0.428,3.468771083831787
dgr,42,21.0,T1_all,0.31575,0.64475,2.62220109462738
dgr,42,21.0,T1_all,0.3415,0.664,2.6082433519363404
dgr,42,21.0,T2_nonshortcut_normal,0.3993333333333333,0.7306666666666667,2.32961097685496
dgr,42,21.0,T2_nonshortcut_normal,0.43066666666666664,0.7366666666666667,2.2768865512212115
dgr,42,21.0,T2_shortcut_masked,0.19,0.55,3.0913940219879152
dgr,42,21.0,T2_shortcut_masked,0.186,0.564,3.041597734451294
dgr,42,21.0,T2_shortcut_normal,0.164,0.472,3.3550002517700195
dgr,42,21.0,T2_shortcut_normal,0.156,0.456,3.373459093093872
dgr,42,22.0,T1_all,0.31025,0.62325,2.6527333965301514
dgr,42,22.0,T1_all,0.34325,0.6605,2.6242730932235716
dgr,42,22.0,T2_nonshortcut_normal,0.432,0.7586666666666667,2.223061351458232
dgr,42,22.0,T2_nonshortcut_normal,0.43333333333333335,0.744,2.241834333737691
dgr,42,22.0,T2_shortcut_masked,0.218,0.602,2.96859196472168
dgr,42,22.0,T2_shortcut_masked,0.206,0.618,2.928622573852539
dgr,42,22.0,T2_shortcut_normal,0.172,0.522,3.1941822986602784
dgr,42,22.0,T2_shortcut_normal,0.17,0.486,3.2631895751953124
dgr,42,23.0,T1_all,0.306,0.63425,2.6614332551956177
dgr,42,23.0,T1_all,0.34275,0.66325,2.5847804479598997
dgr,42,23.0,T2_nonshortcut_normal,0.42133333333333334,0.7353333333333333,2.2607393131256104
dgr,42,23.0,T2_nonshortcut_normal,0.43266666666666664,0.7633333333333333,2.2062821785608926
dgr,42,23.0,T2_shortcut_masked,0.242,0.628,2.9118886985778807
dgr,42,23.0,T2_shortcut_masked,0.194,0.59,2.9408468284606935
dgr,42,23.0,T2_shortcut_normal,0.204,0.544,3.1080940856933594
dgr,42,23.0,T2_shortcut_normal,0.158,0.498,3.2514223709106447
dgr,42,24.0,T1_all,0.314,0.63725,2.610876640319824
dgr,42,24.0,T1_all,0.34025,0.66075,2.5876074600219727
dgr,42,24.0,T2_nonshortcut_normal,0.41333333333333333,0.7373333333333333,2.285280281384786
dgr,42,24.0,T2_nonshortcut_normal,0.4266666666666667,0.7586666666666667,2.2128229036331177
dgr,42,24.0,T2_shortcut_masked,0.222,0.614,2.9263443241119385
dgr,42,24.0,T2_shortcut_masked,0.198,0.584,2.9758763847351073
dgr,42,24.0,T2_shortcut_normal,0.19,0.518,3.1920402240753174
