method,seed,epoch_eff,split,acc,top5,loss
ewc_on,43,0.0,T1_all,0.18175,0.52125,3.1141490077972414
ewc_on,43,0.0,T1_all,0.6275,0.8895,1.699585343360901
ewc_on,43,0.0,T2_nonshortcut_normal,0.27466666666666667,0.6146666666666667,2.782250509897868
ewc_on,43,0.0,T2_nonshortcut_normal,0.7766666666666666,0.9473333333333334,0.964721982161204
ewc_on,43,0.0,T2_shortcut_masked,0.196,0.534,3.0949070377349854
ewc_on,43,0.0,T2_shortcut_masked,0.614,0.878,1.7512478256225585
ewc_on,43,0.0,T2_shortcut_normal,0.062,0.244,3.9525930042266846
ewc_on,43,0.0,T2_shortcut_normal,0.476,0.752,2.6131042747497557
ewc_on,43,1.0,T1_all,0.28775,0.62525,2.6988220252990724
ewc_on,43,1.0,T1_all,0.647,0.89125,1.633259412765503
ewc_on,43,1.0,T2_nonshortcut_normal,0.398,0.7346666666666667,2.1799930267333982
ewc_on,43,1.0,T2_nonshortcut_normal,0.736,0.9353333333333333,1.1490390369097392
ewc_on,43,1.0,T2_shortcut_masked,0.194,0.572,2.9392129802703857
ewc_on,43,1.0,T2_shortcut_masked,0.572,0.88,1.8715602169036865
ewc_on,43,1.0,T2_shortcut_normal,0.114,0.386,3.4767483406066892
ewc_on,43,1.0,T2_shortcut_normal,0.49,0.776,2.503728603363037
ewc_on,43,2.0,T1_all,0.26675,0.6195,2.8566251411437986
ewc_on,43,2.0,T1_all,0.66275,0.89775,1.499304008960724
ewc_on,43,2.0,T2_nonshortcut_normal,0.49533333333333335,0.7993333333333333,1.881775339126587
ewc_on,43,2.0,T2_nonshortcut_normal,0.77,0.948,1.0059993936220806
ewc_on,43,2.0,T2_shortcut_masked,0.334,0.702,2.441340385437012
ewc_on,43,2.0,T2_shortcut_masked,0.69,0.902,1.3149898090362548
ewc_on,43,2.0,T2_shortcut_normal,0.246,0.576,2.9611345787048338
ewc_on,43,2.0,T2_shortcut_normal,0.594,0.824,1.9766369485855102
ewc_on,43,3.0,T1_all,0.34175,0.6995,2.465418113708496
ewc_on,43,3.0,T1_all,0.6085,0.8715,1.9876566271781921
ewc_on,43,3.0,T2_nonshortcut_normal,0.512,0.8213333333333334,1.7599409856796264
ewc_on,43,3.0,T2_nonshortcut_normal,0.6373333333333333,0.908,1.7624227794011433
ewc_on,43,3.0,T2_shortcut_masked,0.22,0.61,2.772236186981201
ewc_on,43,3.0,T2_shortcut_masked,0.522,0.868,2.2150532665252687
ewc_on,43,3.0,T2_shortcut_normal,0.064,0.324,3.911692825317383
ewc_on,43,3.0,T2_shortcut_normal,0.444,0.756,3.2306594524383545
ewc_on,43,4.0,T1_all,0.3945,0.76875,2.1495017080307006
ewc_on,43,4.0,T1_all,0.6575,0.89825,1.5181757860183716
ewc_on,43,4.0,T2_nonshortcut_normal,0.5493333333333333,0.8433333333333334,1.6248142870267233
ewc_on,43,4.0,T2_nonshortcut_normal,0.7593333333333333,0.9373333333333334,1.043313235282898
ewc_on,43,4.0,T2_shortcut_masked,0.302,0.654,2.584860845565796
ewc_on,43,4.0,T2_shortcut_masked,0.71,0.932,1.198082929611206
ewc_on,43,4.0,T2_shortcut_normal,0.188,0.452,3.4522282123565673
ewc_on,43,4.0,T2_shortcut_normal,0.602,0.86,1.7134918231964111
ewc_on,43,5.0,T1_all,0.411,0.755,2.167550192832947
ewc_on,43,5.0,T1_all,0.66475,0.909,1.495620059967041
ewc_on,43,5.0,T2_nonshortcut_normal,0.5213333333333333,0.81,1.7690959927241008
ewc_on,43,5.0,T2_nonshortcut_normal,0.7433333333333333,0.9346666666666666,1.1664555832544963
ewc_on,43,5.0,T2_shortcut_masked,0.264,0.616,2.8310725383758544
ewc_on,43,5.0,T2_shortcut_masked,0.652,0.89,1.5822281875610351
ewc_on,43,5.0,T2_shortcut_normal,0.148,0.382,3.8377870464324952
ewc_on,43,5.0,T2_shortcut_normal,0.572,0.806,2.2670748043060303
ewc_on,43,6.0,T1_all,0.4545,0.786,2.015884401321411
ewc_on,43,6.0,T1_all,0.67075,0.90675,1.4324182438850404
ewc_on,43,6.0,T2_nonshortcut_normal,0.6146666666666667,0.886,1.358451824982961
ewc_on,43,6.0,T2_nonshortcut_normal,0.7706666666666667,0.9426666666666667,1.0160534416834512
ewc_on,43,6.0,T2_shortcut_masked,0.378,0.746,2.246284881591797
ewc_on,43,6.0,T2_shortcut_masked,0.634,0.892,1.570979950904846
ewc_on,43,6.0,T2_shortcut_normal,0.232,0.542,3.2347303733825683
ewc_on,43,6.0,T2_shortcut_normal,0.546,0.798,2.3524493980407715
ewc_on,43,7.0,T1_all,0.509,0.8335,1.7860244274139405
ewc_on,43,7.0,T1_all,0.66225,0.908,1.48072558426857
ewc_on,43,7.0,T2_nonshortcut_normal,0.5866666666666667,0.8886666666666667,1.3913103539148965
ewc_on,43,7.0,T2_nonshortcut_normal,0.7913333333333333,0.948,0.9605091275374095
ewc_on,43,7.0,T2_shortcut_masked,0.524,0.84,1.7026008853912353
ewc_on,43,7.0,T2_shortcut_masked,0.664,0.912,1.3620301513671875
ewc_on,43,7.0,T2_shortcut_normal,0.36,0.724,2.3903880100250245
ewc_on,43,7.0,T2_shortcut_normal,0.562,0.814,2.155544183731079
ewc_on,43,8.0,T1_all,0.522,0.8585,1.652721640586853
ewc_on,43,8.0,T1_all,0.66225,0.89625,1.57064959025383
ewc_on,43,8.0,T2_nonshortcut_normal,0.596,0.8606666666666667,1.4972064793904623
ewc_on,43,8.0,T2_nonshortcut_normal,0.7813333333333333,0.9406666666666667,0.9962299422423044
ewc_on,43,8.0,T2_shortcut_masked,0.464,0.816,1.7826055545806885
ewc_on,43,8.0,T2_shortcut_masked,0.666,0.924,1.3561191768646241
ewc_on,43,8.0,T2_shortcut_normal,0.346,0.67,2.5357924842834474
ewc_on,43,8.0,T2_shortcut_normal,0.584,0.836,1.959713719367981
ewc_on,43,9.0,T1_all,0.5215,0.85425,1.6777583312988282
ewc_on,43,9.0,T1_all,0.64,0.89825,1.6597679815292359
ewc_on,43,9.0,T2_nonshortcut_normal,0.676,0.91,1.1108903284072875
ewc_on,43,9.0,T2_nonshortcut_normal,0.7793333333333333,0.9446666666666667,0.9913767497539521
ewc_on,43,9.0,T2_shortcut_masked,0.442,0.792,2.0220429019927977
ewc_on,43,9.0,T2_shortcut_masked,0.696,0.912,1.275419937133789
ewc_on,43,9.0,T2_shortcut_normal,0.254,0.564,3.2519019184112548
ewc_on,43,9.0,T2_shortcut_normal,0.57,0.83,2.0021400871276858
ewc_on,43,10.0,T1_all,0.5325,0.84225,1.7061758489608765
ewc_on,43,10.0,T1_all,0.66725,0.90625,1.4852257103919984
ewc_on,43,10.0,T2_nonshortcut_normal,0.6613333333333333,0.9066666666666666,1.2325260580380757
ewc_on,43,10.0,T2_nonshortcut_normal,0.7873333333333333,0.9466666666666667,0.9506636029879252
ewc_on,43,10.0,T2_shortcut_masked,0.542,0.866,1.4697528986930848
ewc_on,43,10.0,T2_shortcut_masked,0.664,0.922,1.3022338399887086
ewc_on,43,10.0,T2_shortcut_normal,0.468,0.792,1.891022484779358
ewc_on,43,10.0,T2_shortcut_normal,0.536,0.8,2.2687423419952393
ewc_on,43,11.0,T1_all,0.5555,0.86025,1.6276080775260926
ewc_on,43,11.0,T1_all,0.6825,0.91,1.4041048798561095
ewc_on,43,11.0,T2_nonshortcut_normal,0.6513333333333333,0.8866666666666667,1.2626379038492839
ewc_on,43,11.0,T2_nonshortcut_normal,0.782,0.946,0.9515147913694382
ewc_on,43,11.0,T2_shortcut_masked,0.552,0.822,1.6953163089752197
ewc_on,43,11.0,T2_shortcut_masked,0.644,0.9,1.5526395988464357
ewc_on,43,11.0,T2_shortcut_normal,0.434,0.724,2.254351249694824
ewc_on,43,11.0,T2_shortcut_normal,0.538,0.808,2.283326099395752
ewc_on,43,12.0,T1_all,0.5735,0.8635,1.538098786354065
ewc_on,43,12.0,T1_all,0.655,0.8975,1.5811913566589355
ewc_on,43,12.0,T2_nonshortcut_normal,0.692,0.928,1.045804974714915
ewc_on,43,12.0,T2_nonshortcut_normal,0.792,0.9553333333333334,0.947249028523763
ewc_on,43,12.0,T2_shortcut_masked,0.588,0.856,1.4430948553085328
ewc_on,43,12.0,T2_shortcut_masked,0.642,0.872,1.611882682800293
ewc_on,43,12.0,T2_shortcut_normal,0.444,0.766,2.145843070983887
ewc_on,43,12.0,T2_shortcut_normal,0.556,0.792,2.3243166141510008
ewc_on,43,13.0,T1_all,0.595,0.875,1.4954319930076598
ewc_on,43,13.0,T1_all,0.676,0.90475,1.4389285283088684
