method,seed,subset,epoch,top1,top5,top1_reference,top5_reference,top1_delta,top5_delta,loss,adaptation_delay,performance_deficit,shortcut_feature_reliance,eri_score
ewc_on,43,T1_all,49,0.68925,0.91025,0.35,0.65,0.33925000000000005,0.26025,1.415096731901169,,0.0,0.4240986717267552,
ewc_on,43,T2_nonshortcut_normal,49,0.8113333333333334,0.952,0.35,0.65,0.4613333333333334,0.30199999999999994,0.8553320366938909,,0.0,0.4240986717267552,
ewc_on,43,T2_shortcut_masked,49,0.698,0.936,0.35,0.65,0.348,0.28600000000000003,1.1847772207260132,,0.0,0.4240986717267552,
ewc_on,43,T2_shortcut_normal,49,0.6,0.854,0.35,0.65,0.25,0.20399999999999996,1.8837032451629638,,0.0,0.4240986717267552,
