method,seed,epoch_eff,split,acc,top5,loss
scratch_t2,44,0.0,T1_all,0.14625,0.454,3.3163560123443605
scratch_t2,44,0.0,T2_nonshortcut_normal,0.18866666666666668,0.5186666666666667,3.142842335383097
scratch_t2,44,0.0,T2_shortcut_masked,0.046,0.396,3.5966981773376463
scratch_t2,44,0.0,T2_shortcut_normal,0.024,0.15,4.145169939041137
scratch_t2,44,1.0,T1_all,0.1925,0.515,3.089526388168335
scratch_t2,44,1.0,T2_nonshortcut_normal,0.26466666666666666,0.6113333333333333,2.740087304433187
scratch_t2,44,1.0,T2_shortcut_masked,0.188,0.522,3.0832417430877688
scratch_t2,44,1.0,T2_shortcut_normal,0.132,0.396,3.525329469680786
scratch_t2,44,2.0,T1_all,0.24025,0.56375,2.89995086479187
scratch_t2,44,2.0,T2_nonshortcut_normal,0.368,0.732,2.348930910110474
scratch_t2,44,2.0,T2_shortcut_masked,0.208,0.52,3.094754758834839
scratch_t2,44,2.0,T2_shortcut_normal,0.148,0.328,3.653096559524536
scratch_t2,44,3.0,T1_all,0.2655,0.604,2.7907721843719484
scratch_t2,44,3.0,T2_nonshortcut_normal,0.382,0.7266666666666667,2.2623494389851886
scratch_t2,44,3.0,T2_shortcut_masked,0.292,0.722,2.386345500946045
scratch_t2,44,3.0,T2_shortcut_normal,0.242,0.626,2.7667215423583986
scratch_t2,44,4.0,T1_all,0.2755,0.628,2.75868932723999
scratch_t2,44,4.0,T2_nonshortcut_normal,0.396,0.6886666666666666,2.3047530924479167
scratch_t2,44,4.0,T2_shortcut_masked,0.152,0.508,3.200098690032959
scratch_t2,44,4.0,T2_shortcut_normal,0.12,0.432,3.4378574085235596
scratch_t2,44,5.0,T1_all,0.27,0.62575,2.842155298233032
scratch_t2,44,5.0,T2_nonshortcut_normal,0.28,0.6353333333333333,2.8689962266286213
scratch_t2,44,5.0,T2_shortcut_masked,0.15,0.614,3.10652730178833
scratch_t2,44,5.0,T2_shortcut_normal,0.112,0.534,3.352997714996338
scratch_t2,44,6.0,T1_all,0.32625,0.674,2.519305495262146
