method,seed,epoch_eff,split,acc
derpp,42,0.1,T1_all,0.5420226931757418
derpp,42,0.1,T2_shortcut_normal,0.6018522672523473
derpp,42,0.1,T2_shortcut_masked,0.5753298978907303
derpp,42,0.1,T2_nonshortcut_normal,0.5886539403229238
derpp,42,0.2,T1_all,0.5240503534905964
derpp,42,0.2,T2_shortcut_normal,0.6338519396799046
derpp,42,0.2,T2_shortcut_masked,0.5867843093542529
derpp,42,0.2,T2_nonshortcut_normal,0.6105288719728387
derpp,42,0.3,T1_all,0.5387772194884243
derpp,42,0.3,T2_shortcut_normal,0.6904801286602164
derpp,42,0.3,T2_shortcut_masked,0.6275979891640696
derpp,42,0.3,T2_nonshortcut_normal,0.6594365563949268
derpp,42,0.4,T1_all,0.5136768430838102
derpp,42,0.4,T2_shortcut_normal,0.7006733538486438
derpp,42,0.4,T2_shortcut_masked,0.625709715865005
derpp,42,0.4,T2_nonshortcut_normal,0.6637839790938174
derpp,42,0.5,T1_all,0.5164285132361042
derpp,42,0.5,T2_shortcut_normal,0.7333086808846715
derpp,42,0.5,T2_shortcut_masked,0.6491992026879013
derpp,42,0.5,T2_nonshortcut_normal,0.6920300983009544
derpp,42,0.6,T1_all,0.5334012329642647
derpp,42,0.6,T2_shortcut_normal,0.7757357693906041
derpp,42,0.6,T2_shortcut_masked,0.684780101016145
derpp,42,0.6,T2_nonshortcut_normal,0.7311951515530299
derpp,42,0.7,T1_all,0.46994065460055884
derpp,42,0.7,T2_shortcut_normal,0.7341031654180769
derpp,42,0.7,T2_shortcut_masked,0.6380947047783276
derpp,42,0.7,T2_nonshortcut_normal,0.6871687479756161
derpp,42,0.7999999999999999,T1_all,0.480271968177434
derpp,42,0.7999999999999999,T2_shortcut_normal,0.7632934127790374
derpp,42,0.7999999999999999,T2_shortcut_masked,0.6636235257949936
derpp,42,0.7999999999999999,T2_nonshortcut_normal,0.7146304285069036
derpp,42,0.8999999999999999,T1_all,0.45889838276310757
derpp,42,0.8999999999999999,T2_shortcut_normal,0.7583479162966317
derpp,42,0.8999999999999999,T2_shortcut_masked,0.6560895306339294
derpp,42,0.8999999999999999,T2_nonshortcut_normal,0.708462907992204
derpp,42,0.9999999999999999,T1_all,0.489494161629489
derpp,42,0.9999999999999999,T2_shortcut_normal,0.8033815766585052
derpp,42,0.9999999999999999,T2_shortcut_masked,0.699356129599803
derpp,42,0.9999999999999999,T2_nonshortcut_normal,0.7526574395740924
derpp,42,1.0999999999999999,T1_all,0.44585285043604034
derpp,42,1.0999999999999999,T2_shortcut_normal,0.7725487029273401
derpp,42,1.0999999999999999,T2_shortcut_masked,0.6673796687118896
derpp,42,1.0999999999999999,T2_nonshortcut_normal,0.7212723411083171
derpp,42,1.2,T1_all,0.4755625615814638
derpp,42,1.2,T2_shortcut_normal,0.81373277559464
derpp,42,1.2,T2_shortcut_masked,0.7078883839371465
derpp,42,1.2,T2_nonshortcut_normal,0.7621168813219481
derpp,42,1.3,T1_all,0.5057052881513665
derpp,42,1.3,T2_shortcut_normal,0.8542576146870664
derpp,42,1.3,T2_shortcut_masked,0.7480848738340639
derpp,42,1.3,T2_nonshortcut_normal,0.8024577785937433
derpp,42,1.4,T1_all,0.4782309103211086
derpp,42,1.4,T2_shortcut_normal,0.8362710915335432
derpp,42,1.4,T2_shortcut_masked,0.7300228246705123
derpp,42,1.4,T2_nonshortcut_normal,0.7843992086337255
derpp,42,1.5,T1_all,0.47004077750289414
derpp,42,1.5,T2_shortcut_normal,0.8368366569925348
derpp,42,1.5,T2_shortcut_masked,0.7306929325905213
derpp,42,1.5,T2_nonshortcut_normal,0.7849713993179567
derpp,42,1.5999999999999999,T1_all,0.4570243521205028
derpp,42,1.5999999999999999,T2_shortcut_normal,0.8319764909269929
derpp,42,1.5999999999999999,T2_shortcut_masked,0.7260615614626204
derpp,42,1.5999999999999999,T2_nonshortcut_normal,0.7801714614119694
derpp,42,1.7,T1_all,0.4316588608824837
derpp,42,1.7,T2_shortcut_normal,0.8142764798943859
derpp,42,1.7,T2_shortcut_masked,0.7086721276822531
derpp,42,1.7,T2_nonshortcut_normal,0.7625665370774866
derpp,42,1.8,T1_all,0.42909533508362746
derpp,42,1.8,T2_shortcut_normal,0.8189766183494397
derpp,42,1.8,T2_shortcut_masked,0.7137326325356775
derpp,42,1.8,T2_nonshortcut_normal,0.7673827613088807
derpp,42,1.9,T1_all,0.4320214825022882
derpp,42,1.9,T2_shortcut_normal,0.8288374509454385
derpp,42,1.9,T2_shortcut_masked,0.7239798183273206
derpp,42,1.9,T2_nonshortcut_normal,0.7773705737675333
derpp,42,2.0,T1_all,0.4618991844401907
derpp,42,2.0,T2_shortcut_normal,0.8653804927735704
derpp,42,2.0,T2_shortcut_masked,0.7609177707666179
derpp,42,2.0,T2_nonshortcut_normal,0.8140442538283675
