method,seed,epoch_eff,split,acc,top5,loss
ewc_on,42,0.0,T1_all,0.213,0.534,2.990939586639404
ewc_on,42,0.0,T1_all,0.63325,0.89075,1.684035970211029
ewc_on,42,0.0,T2_nonshortcut_normal,0.33666666666666667,0.67,2.4965862820943197
ewc_on,42,0.0,T2_nonshortcut_normal,0.7473333333333333,0.9273333333333333,1.1677244640986124
ewc_on,42,0.0,T2_shortcut_masked,0.194,0.516,3.207282196044922
ewc_on,42,0.0,T2_shortcut_masked,0.574,0.858,1.920076181411743
ewc_on,42,0.0,T2_shortcut_normal,0.06,0.236,4.055615098953247
ewc_on,42,0.0,T2_shortcut_normal,0.47,0.76,2.8398599338531496
ewc_on,42,1.0,T1_all,0.26075,0.619,2.7603345336914065
ewc_on,42,1.0,T1_all,0.6025,0.87525,1.9464660329818726
ewc_on,42,1.0,T2_nonshortcut_normal,0.42333333333333334,0.758,2.1401278387705487
ewc_on,42,1.0,T2_nonshortcut_normal,0.7253333333333334,0.9433333333333334,1.3659863093694051
ewc_on,42,1.0,T2_shortcut_masked,0.156,0.438,3.460762788772583
ewc_on,42,1.0,T2_shortcut_masked,0.438,0.84,3.2011498050689697
ewc_on,42,1.0,T2_shortcut_normal,0.072,0.306,3.9535044364929197
ewc_on,42,1.0,T2_shortcut_normal,0.42,0.752,3.650615482330322
ewc_on,42,2.0,T1_all,0.3265,0.6845,2.4733804721832273
ewc_on,42,2.0,T1_all,0.663,0.90125,1.5231621026992799
ewc_on,42,2.0,T2_nonshortcut_normal,0.45466666666666666,0.774,1.9870922498703003
ewc_on,42,2.0,T2_nonshortcut_normal,0.768,0.954,0.9706154963970184
ewc_on,42,2.0,T2_shortcut_masked,0.28,0.654,2.7824879322052003
ewc_on,42,2.0,T2_shortcut_masked,0.63,0.89,1.599228775024414
ewc_on,42,2.0,T2_shortcut_normal,0.242,0.552,3.0410886573791505
ewc_on,42,2.0,T2_shortcut_normal,0.558,0.854,2.0303496341705323
ewc_on,42,3.0,T1_all,0.39275,0.74475,2.201926604270935
ewc_on,42,3.0,T1_all,0.6495,0.8945,1.6259049797058105
ewc_on,42,3.0,T2_nonshortcut_normal,0.5273333333333333,0.8326666666666667,1.6733532018661499
ewc_on,42,3.0,T2_nonshortcut_normal,0.7313333333333333,0.9326666666666666,1.183507264773051
ewc_on,42,3.0,T2_shortcut_masked,0.304,0.698,2.5381530170440674
ewc_on,42,3.0,T2_shortcut_masked,0.628,0.902,1.5473595733642578
ewc_on,42,3.0,T2_shortcut_normal,0.2,0.538,3.186189205169678
ewc_on,42,3.0,T2_shortcut_normal,0.568,0.82,2.1687494983673097
ewc_on,42,4.0,T1_all,0.39425,0.7705,2.1625298013687133
ewc_on,42,4.0,T1_all,0.6415,0.89375,1.6322997722625732
ewc_on,42,4.0,T2_nonshortcut_normal,0.5513333333333333,0.8553333333333333,1.5906905562082927
ewc_on,42,4.0,T2_nonshortcut_normal,0.7686666666666667,0.956,0.9533914612531662
ewc_on,42,4.0,T2_shortcut_masked,0.452,0.786,1.9933746480941772
ewc_on,42,4.0,T2_shortcut_masked,0.71,0.946,1.1688428506851196
ewc_on,42,4.0,T2_shortcut_normal,0.328,0.644,2.658410095214844
ewc_on,42,4.0,T2_shortcut_normal,0.648,0.892,1.5645097980499267
ewc_on,42,5.0,T1_all,0.46775,0.802,1.9173291807174682
ewc_on,42,5.0,T1_all,0.59575,0.874,1.9572832384109498
