method,seed,epoch_eff,split,acc,top5,loss
derpp,43,0.0,T1_all,0.2345,0.55425,2.93297483253479
derpp,43,0.0,T1_all,0.657,0.8865,1.4058872256278991
derpp,43,0.0,T2_nonshortcut_normal,0.344,0.698,2.510205504099528
derpp,43,0.0,T2_nonshortcut_normal,0.7773333333333333,0.9406666666666667,0.9046422929763794
derpp,43,0.0,T2_shortcut_masked,0.206,0.542,3.01566939163208
derpp,43,0.0,T2_shortcut_masked,0.662,0.898,1.3235072546005249
derpp,43,0.0,T2_shortcut_normal,0.102,0.33,3.739003309249878
derpp,43,0.0,T2_shortcut_normal,0.53,0.816,1.8841598043441772
derpp,43,1.0,T1_all,0.34225,0.6975,2.4403972902297975
derpp,43,1.0,T1_all,0.66825,0.889,1.351569776535034
derpp,43,1.0,T2_nonshortcut_normal,0.446,0.7626666666666667,2.080962492307027
derpp,43,1.0,T2_nonshortcut_normal,0.7853333333333333,0.946,0.8644339793523153
derpp,43,1.0,T2_shortcut_masked,0.292,0.666,2.549819620132446
derpp,43,1.0,T2_shortcut_masked,0.702,0.912,1.1415244178771973
derpp,43,1.0,T2_shortcut_normal,0.23,0.546,3.0297766304016114
derpp,43,1.0,T2_shortcut_normal,0.604,0.838,1.608792875289917
derpp,43,2.0,T1_all,0.35175,0.7095,2.457194959640503
derpp,43,2.0,T1_all,0.67125,0.889,1.3498879222869873
derpp,43,2.0,T2_nonshortcut_normal,0.522,0.8266666666666667,1.7494909461339314
derpp,43,2.0,T2_nonshortcut_normal,0.7873333333333333,0.9406666666666667,0.8694760035276413
derpp,43,2.0,T2_shortcut_masked,0.376,0.7,2.307489007949829
derpp,43,2.0,T2_shortcut_masked,0.728,0.916,1.0214584913253784
derpp,43,2.0,T2_shortcut_normal,0.29,0.642,2.682490388870239
derpp,43,2.0,T2_shortcut_normal,0.61,0.83,1.574053560256958
derpp,43,3.0,T1_all,0.4215,0.777,2.1045799045562745
derpp,43,3.0,T1_all,0.64875,0.8835,1.4630343432426454
derpp,43,3.0,T2_nonshortcut_normal,0.5673333333333334,0.8533333333333334,1.5262677119572958
derpp,43,3.0,T2_nonshortcut_normal,0.7533333333333333,0.938,0.964943129936854
derpp,43,3.0,T2_shortcut_masked,0.302,0.646,2.7164124965667726
derpp,43,3.0,T2_shortcut_masked,0.702,0.912,1.1596709775924683
derpp,43,3.0,T2_shortcut_normal,0.198,0.538,3.137675338745117
derpp,43,3.0,T2_shortcut_normal,0.566,0.808,1.778320177078247
derpp,43,4.0,T1_all,0.4645,0.804,1.9732235918045045
derpp,43,4.0,T1_all,0.673,0.896,1.297295852661133
derpp,43,4.0,T2_nonshortcut_normal,0.574,0.8513333333333334,1.53724427652359
derpp,43,4.0,T2_nonshortcut_normal,0.784,0.9413333333333334,0.8678137706518173
derpp,43,4.0,T2_shortcut_masked,0.418,0.774,2.1901524238586427
derpp,43,4.0,T2_shortcut_masked,0.722,0.92,1.0614296422004699
derpp,43,4.0,T2_shortcut_normal,0.264,0.616,2.8667109565734865
derpp,43,4.0,T2_shortcut_normal,0.602,0.83,1.6347452640533446
derpp,43,5.0,T1_all,0.51225,0.8175,1.797983045578003
derpp,43,5.0,T1_all,0.66825,0.89525,1.3207939262390136
derpp,43,5.0,T2_nonshortcut_normal,0.5906666666666667,0.8766666666666667,1.3885720194180806
derpp,43,5.0,T2_nonshortcut_normal,0.7766666666666666,0.9393333333333334,0.8766831623713175
derpp,43,5.0,T2_shortcut_masked,0.502,0.822,1.7571965065002442
derpp,43,5.0,T2_shortcut_masked,0.72,0.92,1.0549958486557007
derpp,43,5.0,T2_shortcut_normal,0.412,0.734,2.25648837184906
derpp,43,5.0,T2_shortcut_normal,0.63,0.838,1.5159777870178224
derpp,43,6.0,T1_all,0.5125,0.8295,1.7890390553474427
derpp,43,6.0,T1_all,0.6735,0.89525,1.3180623750686646
derpp,43,6.0,T2_nonshortcut_normal,0.6413333333333333,0.896,1.2611969264348348
derpp,43,6.0,T2_nonshortcut_normal,0.7793333333333333,0.938,0.8853837837775548
derpp,43,6.0,T2_shortcut_masked,0.49,0.806,1.8524300804138183
derpp,43,6.0,T2_shortcut_masked,0.708,0.918,1.1092588968276977
derpp,43,6.0,T2_shortcut_normal,0.382,0.728,2.286990545272827
derpp,43,6.0,T2_shortcut_normal,0.598,0.836,1.5719189691543578
derpp,43,7.0,T1_all,0.52925,0.83225,1.7461573996543884
derpp,43,7.0,T1_all,0.68325,0.89425,1.2943604774475097
derpp,43,7.0,T2_nonshortcut_normal,0.666,0.9106666666666666,1.1901358108520508
derpp,43,7.0,T2_nonshortcut_normal,0.7913333333333333,0.9426666666666667,0.8693268659114838
derpp,43,7.0,T2_shortcut_masked,0.518,0.864,1.6251142492294313
derpp,43,7.0,T2_shortcut_masked,0.72,0.928,1.0627371606826783
derpp,43,7.0,T2_shortcut_normal,0.406,0.766,2.2503827686309816
derpp,43,7.0,T2_shortcut_normal,0.596,0.828,1.6124763793945311
derpp,43,8.0,T1_all,0.554,0.8565,1.61733762216568
derpp,43,8.0,T1_all,0.6785,0.89275,1.3135828528404236
derpp,43,8.0,T2_nonshortcut_normal,0.5953333333333334,0.8686666666666667,1.4885340415636699
derpp,43,8.0,T2_nonshortcut_normal,0.7953333333333333,0.9446666666666667,0.8517024091879527
derpp,43,8.0,T2_shortcut_masked,0.56,0.864,1.4908261737823487
derpp,43,8.0,T2_shortcut_masked,0.688,0.904,1.1810917825698852
derpp,43,8.0,T2_shortcut_normal,0.482,0.812,1.8845452575683594
derpp,43,8.0,T2_shortcut_normal,0.56,0.81,1.8062331790924073
derpp,43,9.0,T1_all,0.55925,0.853,1.6310577669143678
derpp,43,9.0,T1_all,0.6785,0.9005,1.2879232559204101
derpp,43,9.0,T2_nonshortcut_normal,0.6953333333333334,0.9186666666666666,1.0690153620243072
derpp,43,9.0,T2_nonshortcut_normal,0.784,0.94,0.8962499274412791
derpp,43,9.0,T2_shortcut_masked,0.632,0.9,1.27816579246521
derpp,43,9.0,T2_shortcut_masked,0.708,0.918,1.177569884300232
derpp,43,9.0,T2_shortcut_normal,0.502,0.822,1.7660714120864869
derpp,43,9.0,T2_shortcut_normal,0.578,0.818,1.7217268695831298
derpp,43,10.0,T1_all,0.5645,0.85675,1.6067048726081847
derpp,43,10.0,T1_all,0.673,0.89275,1.3156495051383972
derpp,43,10.0,T2_nonshortcut_normal,0.6853333333333333,0.9106666666666666,1.160804155667623
derpp,43,10.0,T2_nonshortcut_normal,0.792,0.9473333333333334,0.8431691377162933
derpp,43,10.0,T2_shortcut_masked,0.622,0.896,1.2788819828033446
derpp,43,10.0,T2_shortcut_masked,0.736,0.922,1.017669201374054
derpp,43,10.0,T2_shortcut_normal,0.57,0.856,1.5729141635894774
derpp,43,10.0,T2_shortcut_normal,0.614,0.83,1.5524509601593017
derpp,43,11.0,T1_all,0.5795,0.86825,1.544488950252533
derpp,43,11.0,T1_all,0.663,0.8965,1.3267163009643554
derpp,43,11.0,T2_nonshortcut_normal,0.6746666666666666,0.906,1.1689833621184031
derpp,43,11.0,T2_nonshortcut_normal,0.7693333333333333,0.938,0.928644140680631
derpp,43,11.0,T2_shortcut_masked,0.672,0.912,1.1648902416229248
derpp,43,11.0,T2_shortcut_masked,0.596,0.866,1.7348170175552369
derpp,43,11.0,T2_shortcut_normal,0.59,0.846,1.5030026178359985
derpp,43,11.0,T2_shortcut_normal,0.488,0.762,2.2749559602737426
derpp,43,12.0,T1_all,0.56925,0.859,1.579964982032776
derpp,43,12.0,T1_all,0.67625,0.89425,1.304811572790146
derpp,43,12.0,T2_nonshortcut_normal,0.704,0.916,1.0636326511700949
derpp,43,12.0,T2_nonshortcut_normal,0.7913333333333333,0.9426666666666667,0.877538983464241
derpp,43,12.0,T2_shortcut_masked,0.64,0.91,1.2255686655044555
derpp,43,12.0,T2_shortcut_masked,0.726,0.912,1.0954947280883789
derpp,43,12.0,T2_shortcut_normal,0.516,0.816,1.8228098945617677
derpp,43,12.0,T2_shortcut_normal,0.594,0.814,1.684675103187561
derpp,43,13.0,T1_all,0.59975,0.87,1.5024726481437682
derpp,43,13.0,T1_all,0.683,0.8965,1.2816117763519288
derpp,43,13.0,T2_nonshortcut_normal,0.6813333333333333,0.9186666666666666,1.14024290116628
derpp,43,13.0,T2_nonshortcut_normal,0.788,0.9486666666666667,0.843006157040596
derpp,43,13.0,T2_shortcut_masked,0.61,0.908,1.3143817729949951
derpp,43,13.0,T2_shortcut_masked,0.722,0.918,1.0632078428268432
derpp,43,13.0,T2_shortcut_normal,0.574,0.864,1.500430046081543
derpp,43,13.0,T2_shortcut_normal,0.596,0.82,1.6365062141418456
derpp,43,14.0,T1_all,0.59925,0.869,1.5292116384506225
derpp,43,14.0,T1_all,0.67625,0.894,1.3095552859306336
derpp,43,14.0,T2_nonshortcut_normal,0.6953333333333334,0.9133333333333333,1.1147788077990215
derpp,43,14.0,T2_nonshortcut_normal,0.79,0.948,0.841022652665774
derpp,43,14.0,T2_shortcut_masked,0.668,0.908,1.1403275294303894
derpp,43,14.0,T2_shortcut_masked,0.724,0.912,1.0953379015922546
derpp,43,14.0,T2_shortcut_normal,0.584,0.856,1.52383541059494
