method,seed,subset,epoch,top1,top5,top1_reference,top5_reference,top1_delta,top5_delta,loss,adaptation_delay,performance_deficit,shortcut_feature_reliance,eri_score
scratch_t2,43,T1_all,99,0.6085,0.87725,0.35,0.65,0.25850000000000006,0.22724999999999995,1.6753020825386047,,0.0,0.40276243093922653,
scratch_t2,43,T2_nonshortcut_normal,99,0.7206666666666667,0.926,0.35,0.65,0.3706666666666667,0.276,1.1368172589937846,,0.0,0.40276243093922653,
scratch_t2,43,T2_shortcut_masked,99,0.592,0.87,0.35,0.65,0.242,0.21999999999999997,1.5969818172454835,,0.0,0.40276243093922653,
scratch_t2,43,T2_shortcut_normal,99,0.486,0.772,0.35,0.65,0.136,0.122,2.286587965011597,,0.0,0.40276243093922653,
