method,seed,subset,epoch,top1,top5,top1_reference,top5_reference,top1_delta,top5_delta,loss,adaptation_delay,performance_deficit,shortcut_feature_reliance,eri_score
gpm,42,T1_all,49,0.68575,0.9085,0.35,0.65,0.33575,0.25849999999999995,1.5177930188179016,,0.0,0.41921397379912656,
gpm,42,T2_nonshortcut_normal,49,0.7893333333333333,0.9473333333333334,0.35,0.65,0.43933333333333335,0.29733333333333334,0.933272792259852,,0.0,0.41921397379912656,
gpm,42,T2_shortcut_masked,49,0.706,0.934,0.35,0.65,0.356,0.28400000000000003,1.2506264190673828,,0.0,0.41921397379912656,
gpm,42,T2_shortcut_normal,49,0.608,0.852,0.35,0.65,0.258,0.20199999999999996,2.0049846334457397,,0.0,0.41921397379912656,
