method,seed,epoch_eff,split,acc,top5,loss
gpm,42,0.0,T1_all,0.21975,0.56575,3.002595426559448
gpm,42,0.0,T1_all,0.547,0.85825,1.5867335057258607
gpm,42,0.0,T2_nonshortcut_normal,0.0,0.0,5.116068046569824
gpm,42,0.0,T2_nonshortcut_normal,0.004666666666666667,0.12866666666666668,5.075527136484782
gpm,42,0.0,T2_shortcut_masked,0.0,0.0,5.025608058929444
gpm,42,0.0,T2_shortcut_masked,0.0,0.018,6.237580329895019
gpm,42,0.0,T2_shortcut_normal,0.0,0.0,4.932583423614502
gpm,42,0.0,T2_shortcut_normal,0.0,0.01,6.305472770690918
gpm,42,1.0,T1_all,0.262,0.61275,2.8025594654083252
gpm,42,1.0,T1_all,0.54525,0.8535,1.608621551513672
gpm,42,1.0,T2_nonshortcut_normal,0.0,0.0,5.366540462493896
gpm,42,1.0,T2_nonshortcut_normal,0.036,0.2713333333333333,4.327565043131511
gpm,42,1.0,T2_shortcut_masked,0.0,0.0,5.269309555053711
gpm,42,1.0,T2_shortcut_masked,0.004,0.078,5.95218575668335
gpm,42,1.0,T2_shortcut_normal,0.0,0.0,5.2196089553833005
gpm,42,1.0,T2_shortcut_normal,0.0,0.064,6.051640480041504
gpm,42,2.0,T1_all,0.295,0.66425,2.621243227005005
gpm,42,2.0,T1_all,0.54325,0.8475,1.628310697555542
gpm,42,2.0,T2_nonshortcut_normal,0.0,0.0,5.703869768778483
gpm,42,2.0,T2_nonshortcut_normal,0.08266666666666667,0.37533333333333335,3.9174955145517987
gpm,42,2.0,T2_shortcut_masked,0.0,0.0,5.599263282775879
gpm,42,2.0,T2_shortcut_masked,0.012,0.116,5.832784362792969
gpm,42,2.0,T2_shortcut_normal,0.0,0.0,5.4823284034729
gpm,42,2.0,T2_shortcut_normal,0.008,0.09,5.946883422851562
gpm,42,3.0,T1_all,0.33825,0.69,2.4974695196151733
gpm,42,3.0,T1_all,0.53975,0.84525,1.6406572828292847
gpm,42,3.0,T2_nonshortcut_normal,0.0,0.0,5.81569554011027
gpm,42,3.0,T2_nonshortcut_normal,0.11466666666666667,0.43266666666666664,3.6924687887827554
gpm,42,3.0,T2_shortcut_masked,0.0,0.0,5.7330029029846195
gpm,42,3.0,T2_shortcut_masked,0.014,0.17,5.594269840240479
gpm,42,3.0,T2_shortcut_normal,0.0,0.0,5.6481215858459475
gpm,42,3.0,T2_shortcut_normal,0.014,0.122,5.707182342529297
gpm,42,4.0,T1_all,0.349,0.7145,2.419025430679321
gpm,42,4.0,T1_all,0.5405,0.84325,1.6555607852935792
gpm,42,4.0,T2_nonshortcut_normal,0.0,0.0,6.070293025970459
gpm,42,4.0,T2_nonshortcut_normal,0.136,0.4646666666666667,3.5718684686024984
gpm,42,4.0,T2_shortcut_masked,0.0,0.0,5.956424919128418
gpm,42,4.0,T2_shortcut_masked,0.048,0.212,5.311594146728516
gpm,42,4.0,T2_shortcut_normal,0.0,0.0,5.860608837127685
gpm,42,4.0,T2_shortcut_normal,0.03,0.178,5.428400333404541
gpm,42,5.0,T1_all,0.36375,0.728,2.374048324584961
gpm,42,5.0,T1_all,0.5375,0.8405,1.6645016660690308
gpm,42,5.0,T2_nonshortcut_normal,0.0,0.0,6.133664994557699
gpm,42,5.0,T2_nonshortcut_normal,0.148,0.49133333333333334,3.4850829378763835
gpm,42,5.0,T2_shortcut_masked,0.0,0.0,5.960746601104736
gpm,42,5.0,T2_shortcut_masked,0.046,0.232,5.193248573303222
gpm,42,5.0,T2_shortcut_normal,0.0,0.0,5.901911102294922
gpm,42,5.0,T2_shortcut_normal,0.034,0.198,5.316520660400391
gpm,42,6.0,T1_all,0.377,0.73975,2.3025516395568846
gpm,42,6.0,T1_all,0.537,0.83875,1.6721262235641479
gpm,42,6.0,T2_nonshortcut_normal,0.0,0.0,6.242130784352621
gpm,42,6.0,T2_nonshortcut_normal,0.17466666666666666,0.5173333333333333,3.3420008627573647
gpm,42,6.0,T2_shortcut_masked,0.0,0.0,6.111862213134765
gpm,42,6.0,T2_shortcut_masked,0.054,0.26,5.151547050476074
gpm,42,6.0,T2_shortcut_normal,0.0,0.0,6.029355606079101
gpm,42,6.0,T2_shortcut_normal,0.04,0.216,5.279370643615723
gpm,42,7.0,T1_all,0.39575,0.74825,2.2349991216659544
gpm,42,7.0,T1_all,0.53475,0.8385,1.681709747314453
gpm,42,7.0,T2_nonshortcut_normal,0.0,0.0,6.148565306345621
gpm,42,7.0,T2_nonshortcut_normal,0.19533333333333333,0.542,3.2569337361653647
gpm,42,7.0,T2_shortcut_masked,0.0,0.0,5.984263576507568
gpm,42,7.0,T2_shortcut_masked,0.054,0.246,5.198756874084473
gpm,42,7.0,T2_shortcut_normal,0.0,0.0,5.93029683303833
gpm,42,7.0,T2_shortcut_normal,0.038,0.218,5.320434394836425
gpm,42,8.0,T1_all,0.40325,0.76,2.213866255760193
gpm,42,8.0,T1_all,0.53025,0.83525,1.7036870613098145
gpm,42,8.0,T2_nonshortcut_normal,0.0,0.0,6.279701118469238
gpm,42,8.0,T2_nonshortcut_normal,0.21466666666666667,0.554,3.1560356941223144
gpm,42,8.0,T2_shortcut_masked,0.0,0.0,6.193067028045654
gpm,42,8.0,T2_shortcut_masked,0.06,0.232,5.309370719909668
gpm,42,8.0,T2_shortcut_normal,0.0,0.0,6.109504329681396
gpm,42,8.0,T2_shortcut_normal,0.042,0.198,5.452674171447754
gpm,42,9.0,T1_all,0.4175,0.77325,2.150906708717346
gpm,42,9.0,T1_all,0.5315,0.835,1.6980689163208007
gpm,42,9.0,T2_nonshortcut_normal,0.0,0.0,6.323580343882242
gpm,42,9.0,T2_nonshortcut_normal,0.21066666666666667,0.566,3.1553186988830566
gpm,42,9.0,T2_shortcut_masked,0.0,0.0,6.161407798767089
gpm,42,9.0,T2_shortcut_masked,0.076,0.262,5.081940605163574
gpm,42,9.0,T2_shortcut_normal,0.0,0.0,6.113063228607178
gpm,42,9.0,T2_shortcut_normal,0.054,0.244,5.199063167572022
gpm,42,10.0,T1_all,0.419,0.77875,2.107424049377441
gpm,42,10.0,T1_all,0.531,0.83625,1.7046300945281982
gpm,42,10.0,T2_nonshortcut_normal,0.0,0.0,6.361138292948405
gpm,42,10.0,T2_nonshortcut_normal,0.232,0.572,3.069218878428141
gpm,42,10.0,T2_shortcut_masked,0.0,0.0,6.279840404510498
gpm,42,10.0,T2_shortcut_masked,0.072,0.268,5.1731275405883785
gpm,42,10.0,T2_shortcut_normal,0.0,0.0,6.230681583404541
gpm,42,10.0,T2_shortcut_normal,0.052,0.234,5.299227508544922
gpm,42,11.0,T1_all,0.4345,0.79475,2.0367440156936647
gpm,42,11.0,T1_all,0.527,0.831,1.7127688150405884
gpm,42,11.0,T2_nonshortcut_normal,0.0,0.0,6.339411120096843
gpm,42,11.0,T2_nonshortcut_normal,0.23133333333333334,0.5766666666666667,3.0557442995707196
gpm,42,11.0,T2_shortcut_masked,0.0,0.0,6.299304718017578
gpm,42,11.0,T2_shortcut_masked,0.088,0.298,4.926259014129639
